state_id,language,rule,symbol,path
S001805,java,field_access,identifier,$.members[3].content.members[0]
S001805,java,field_access,_reserved_identifier,$.members[3].content.members[1]
S001805,java,field_access,this,$.members[3].content.members[2]
S001806,java,template_expression,primary_expression,$.members[0].content
S001806,java,template_expression,string_literal,$.members[2].content
S001807,java,array_access,primary_expression,$.members[0].content
S001807,java,array_access,expression,$.members[2].content
S001808,java,method_invocation,identifier,$.members[0].members[0].content.members[0]
S001808,java,method_invocation,_reserved_identifier,$.members[0].members[0].content.members[1]
S001808,java,method_invocation,primary_expression,$.members[0].members[1].members[0].content.members[0]
S001808,java,method_invocation,super,$.members[0].members[1].members[0].content.members[1]
S001808,java,method_invocation,super,$.members[0].members[1].members[2].members[0].members[0]
S001808,java,method_invocation,type_arguments,$.members[0].members[1].members[3].content.members[0]
S001808,java,method_invocation,identifier,$.members[0].members[1].members[4].content.members[0]
S001808,java,method_invocation,_reserved_identifier,$.members[0].members[1].members[4].content.members[1]
S001808,java,method_invocation,argument_list,$.members[1].content
S001809,java,argument_list,expression,$.members[1].members[0].members[0]
S001809,java,argument_list,expression,$.members[1].members[0].members[1].content.members[1]
S001810,java,method_reference,_type,$.members[0].members[0]
S001810,java,method_reference,primary_expression,$.members[0].members[1]
S001810,java,method_reference,super,$.members[0].members[2]
S001810,java,method_reference,type_arguments,$.members[2].members[0]
S001810,java,method_reference,identifier,$.members[3].members[1]
S001811,java,type_arguments,_type,$.members[1].members[0].members[0].members[0]
S001811,java,type_arguments,wildcard,$.members[1].members[0].members[0].members[1]
S001811,java,type_arguments,_type,$.members[1].members[0].members[1].content.members[1].members[0]
S001811,java,type_arguments,wildcard,$.members[1].members[0].members[1].content.members[1].members[1]
S001812,java,wildcard,_annotation,$.members[0].content
S001812,java,wildcard,_wildcard_bounds,$.members[2].members[0]
S001813,java,_wildcard_bounds,_type,$.members[0].members[1]
S001813,java,_wildcard_bounds,super,$.members[1].members[0]
S001813,java,_wildcard_bounds,_type,$.members[1].members[1]
S001814,java,dimensions,_annotation,$.content.content.members[0].content
S001815,java,switch_expression,parenthesized_expression,$.members[1].content
S001815,java,switch_expression,switch_block,$.members[2].content
S001816,java,switch_block,switch_block_statement_group,$.members[1].members[0].content
S001816,java,switch_block,switch_rule,$.members[1].members[1].content
S001817,java,switch_block_statement_group,switch_label,$.content.members[0].content.members[0]
S001817,java,switch_block_statement_group,statement,$.content.members[1].content
S001818,java,switch_rule,switch_label,$.members[0]
S001818,java,switch_rule,expression_statement,$.members[2].members[0]
S001818,java,switch_rule,throw_statement,$.members[2].members[1]
S001818,java,switch_rule,block,$.members[2].members[2]
S001819,java,switch_label,pattern,$.members[0].members[1].members[0]
S001819,java,switch_label,expression,$.members[0].members[1].members[1].members[0]
S001819,java,switch_label,expression,$.members[0].members[1].members[1].members[1].content.members[1]
S001819,java,switch_label,guard,$.members[0].members[2].members[0]
S001820,java,pattern,type_pattern,$.members[0]
S001820,java,pattern,record_pattern,$.members[1]
S001821,java,type_pattern,_unannotated_type,$.members[0]
S001821,java,type_pattern,identifier,$.members[1].members[0]
S001821,java,type_pattern,_reserved_identifier,$.members[1].members[1]
S001822,java,record_pattern,identifier,$.members[0].members[0]
S001822,java,record_pattern,_reserved_identifier,$.members[0].members[1]
S001822,java,record_pattern,generic_type,$.members[0].members[2]
S001822,java,record_pattern,record_pattern_body,$.members[1]
S001823,java,record_pattern_body,record_pattern_component,$.members[1].members[0].members[0].members[0]
S001823,java,record_pattern_body,record_pattern,$.members[1].members[0].members[0].members[1]
S001823,java,record_pattern_body,record_pattern_component,$.members[1].members[0].members[1].content.members[1].members[0]
S001823,java,record_pattern_body,record_pattern,$.members[1].members[0].members[1].content.members[1].members[1]
S001824,java,record_pattern_component,underscore_pattern,$.members[0]
S001824,java,record_pattern_component,_unannotated_type,$.members[1].members[0]
S001824,java,record_pattern_component,identifier,$.members[1].members[1].members[0]
S001824,java,record_pattern_component,_reserved_identifier,$.members[1].members[1].members[1]
S001826,java,guard,expression,$.members[1]
S001827,java,statement,declaration,$.members[0]
S001827,java,statement,expression_statement,$.members[1]
S001827,java,statement,labeled_statement,$.members[2]
S001827,java,statement,if_statement,$.members[3]
S001827,java,statement,while_statement,$.members[4]
S001827,java,statement,for_statement,$.members[5]
S001827,java,statement,enhanced_for_statement,$.members[6]
S001827,java,statement,block,$.members[7]
S001827,java,statement,assert_statement,$.members[9]
S001827,java,statement,do_statement,$.members[10]
S001827,java,statement,break_statement,$.members[11]
S001827,java,statement,continue_statement,$.members[12]
S001827,java,statement,return_statement,$.members[13]
S001827,java,statement,yield_statement,$.members[14]
S001827,java,statement,switch_expression,$.members[15]
S001827,java,statement,synchronized_statement,$.members[16]
S001827,java,statement,local_variable_declaration,$.members[17]
S001827,java,statement,throw_statement,$.members[18]
S001827,java,statement,try_statement,$.members[19]
S001827,java,statement,try_with_resources_statement,$.members[20]
S001828,java,block,statement,$.members[1].content
S001829,java,expression_statement,expression,$.members[0]
S001830,java,labeled_statement,identifier,$.members[0]
S001830,java,labeled_statement,statement,$.members[2]
S001831,java,assert_statement,expression,$.members[0].members[1]
S001831,java,assert_statement,expression,$.members[1].members[1]
S001831,java,assert_statement,expression,$.members[1].members[3]
S001832,java,do_statement,statement,$.members[1].content
S001832,java,do_statement,parenthesized_expression,$.members[3].content
S001833,java,break_statement,identifier,$.members[1].members[0]
S001834,java,continue_statement,identifier,$.members[1].members[0]
S001835,java,return_statement,expression,$.members[1].members[0]
S001836,java,yield_statement,expression,$.members[1]
S001837,java,synchronized_statement,parenthesized_expression,$.members[1]
S001837,java,synchronized_statement,block,$.members[2].content
S001838,java,throw_statement,expression,$.members[1]
S001839,java,try_statement,block,$.members[1].content
S001839,java,try_statement,catch_clause,$.members[2].members[0].content
S001839,java,try_statement,catch_clause,$.members[2].members[1].members[0].content
S001839,java,try_statement,finally_clause,$.members[2].members[1].members[1]
S001840,java,catch_clause,catch_formal_parameter,$.members[2]
S001840,java,catch_clause,block,$.members[4].content
S001841,java,catch_formal_parameter,modifiers,$.members[0].members[0]
S001841,java,catch_formal_parameter,catch_type,$.members[1]
S001841,java,catch_formal_parameter,_variable_declarator_id,$.members[2]
S001842,java,catch_type,_unannotated_type,$.members[0]
S001842,java,catch_type,_unannotated_type,$.members[1].content.members[1]
S001843,java,finally_clause,block,$.members[1]
S001844,java,try_with_resources_statement,resource_specification,$.members[1].content
S001844,java,try_with_resources_statement,block,$.members[2].content
S001844,java,try_with_resources_statement,catch_clause,$.members[3].content
S001844,java,try_with_resources_statement,finally_clause,$.members[4].members[0]
S001845,java,resource_specification,resource,$.members[1].members[0]
S001845,java,resource_specification,resource,$.members[1].members[1].content.members[1]
S001846,java,resource,modifiers,$.members[0].members[0].members[0]
S001846,java,resource,_unannotated_type,$.members[0].members[1].content
S001846,java,resource,_variable_declarator_id,$.members[0].members[2]
S001846,java,resource,expression,$.members[0].members[4].content
S001846,java,resource,identifier,$.members[1]
S001846,java,resource,field_access,$.members[2]
S001847,java,if_statement,parenthesized_expression,$.content.members[1].content
S001847,java,if_statement,statement,$.content.members[2].content
S001847,java,if_statement,statement,$.content.members[3].members[0].members[1].content
S001848,java,while_statement,parenthesized_expression,$.members[1].content
S001848,java,while_statement,statement,$.members[2].content
S001849,java,for_statement,local_variable_declaration,$.members[2].members[0].content
S001849,java,for_statement,expression,$.members[2].members[1].members[0].members[0].members[0].content
S001849,java,for_statement,expression,$.members[2].members[1].members[0].members[0].members[1].content.members[1].content
S001849,java,for_statement,expression,$.members[3].content.members[0]
S001849,java,for_statement,expression,$.members[5].members[0].members[0].content
S001849,java,for_statement,expression,$.members[5].members[0].members[1].content.members[1].content
S001849,java,for_statement,statement,$.members[7].content
S001850,java,enhanced_for_statement,modifiers,$.members[2].members[0]
S001850,java,enhanced_for_statement,_unannotated_type,$.members[3].content
S001850,java,enhanced_for_statement,_variable_declarator_id,$.members[4]
S001850,java,enhanced_for_statement,expression,$.members[6].content
S001850,java,enhanced_for_statement,statement,$.members[8].content
S001851,java,_annotation,marker_annotation,$.members[0]
S001851,java,_annotation,annotation,$.members[1]
S001852,java,marker_annotation,_name,$.members[1].content
S001853,java,annotation,_name,$.members[1].content
S001853,java,annotation,annotation_argument_list,$.members[2].content
S001854,java,annotation_argument_list,_element_value,$.members[1].members[0]
S001854,java,annotation_argument_list,element_value_pair,$.members[1].members[1].members[0].members[0]
S001854,java,annotation_argument_list,element_value_pair,$.members[1].members[1].members[0].members[1].content.members[1]
S001855,java,element_value_pair,identifier,$.members[0].content.members[0]
S001855,java,element_value_pair,_reserved_identifier,$.members[0].content.members[1]
S001855,java,element_value_pair,_element_value,$.members[2].content
S001856,java,_element_value,expression,$.content.members[0]
S001856,java,_element_value,element_value_array_initializer,$.content.members[1]
S001856,java,_element_value,_annotation,$.content.members[2]
S001857,java,element_value_array_initializer,_element_value,$.members[1].members[0].members[0]
S001857,java,element_value_array_initializer,_element_value,$.members[1].members[0].members[1].content.members[1]
S001858,java,declaration,module_declaration,$.content.members[0]
S001858,java,declaration,package_declaration,$.content.members[1]
S001858,java,declaration,import_declaration,$.content.members[2]
S001858,java,declaration,class_declaration,$.content.members[3]
S001858,java,declaration,record_declaration,$.content.members[4]
S001858,java,declaration,interface_declaration,$.content.members[5]
S001858,java,declaration,annotation_type_declaration,$.content.members[6]
S001858,java,declaration,enum_declaration,$.content.members[7]
S001859,java,module_declaration,_annotation,$.members[0].content
S001859,java,module_declaration,_name,$.members[3].content
S001859,java,module_declaration,module_body,$.members[4].content
S001860,java,module_body,module_directive,$.members[1].content
S001861,java,module_directive,requires_module_directive,$.members[0]
S001861,java,module_directive,exports_module_directive,$.members[1]
S001861,java,module_directive,opens_module_directive,$.members[2]
S001861,java,module_directive,uses_module_directive,$.members[3]
S001861,java,module_directive,provides_module_directive,$.members[4]
S001862,java,requires_module_directive,requires_modifier,$.members[1].content.content
S001862,java,requires_module_directive,_name,$.members[2].content
S001864,java,exports_module_directive,_name,$.members[1].content
S001864,java,exports_module_directive,_name,$.members[2].members[0].members[1].content
S001864,java,exports_module_directive,_name,$.members[2].members[0].members[2].content.members[1].content
S001865,java,opens_module_directive,_name,$.members[1].content
S001865,java,opens_module_directive,_name,$.members[2].members[0].members[1].content
S001865,java,opens_module_directive,_name,$.members[2].members[0].members[2].content.members[1].content
S001866,java,uses_module_directive,_name,$.members[1].content
S001867,java,provides_module_directive,_name,$.members[1].content
S001867,java,provides_module_directive,_name,$.members[3]
S001867,java,provides_module_directive,_name,$.members[4].content.members[1].content
S001868,java,package_declaration,_annotation,$.members[0].content
S001868,java,package_declaration,_name,$.members[2]
S001869,java,import_declaration,_name,$.members[2]
S001869,java,import_declaration,asterisk,$.members[3].members[0].members[1]
S001871,java,enum_declaration,modifiers,$.members[0].members[0]
S001871,java,enum_declaration,identifier,$.members[2].content
S001871,java,enum_declaration,super_interfaces,$.members[3].content.members[0]
S001871,java,enum_declaration,enum_body,$.members[4].content
S001872,java,enum_body,enum_constant,$.members[1].members[0].members[0]
S001872,java,enum_body,enum_constant,$.members[1].members[0].members[1].content.members[1]
S001872,java,enum_body,enum_body_declarations,$.members[3].members[0]
S001873,java,enum_body_declarations,_class_body_declaration,$.members[1].content
S001874,java,enum_constant,modifiers,$.members[0].members[0]
S001874,java,enum_constant,identifier,$.members[1].content
S001874,java,enum_constant,argument_list,$.members[2].content.members[0]
S001874,java,enum_constant,class_body,$.members[3].content.members[0]
S001875,java,class_declaration,modifiers,$.members[0].members[0]
S001875,java,class_declaration,identifier,$.members[2].content
S001875,java,class_declaration,type_parameters,$.members[3].members[0].content
S001875,java,class_declaration,superclass,$.members[4].members[0].content
S001875,java,class_declaration,super_interfaces,$.members[5].members[0].content
S001875,java,class_declaration,permits,$.members[6].members[0].content
S001875,java,class_declaration,class_body,$.members[7].content
S001876,java,modifiers,_annotation,$.content.members[0]
S001877,java,type_parameters,type_parameter,$.members[1].members[0]
S001877,java,type_parameters,type_parameter,$.members[1].members[1].content.members[1]
S001878,java,type_parameter,_annotation,$.members[0].content
S001878,java,type_parameter,identifier,$.members[1].content
S001878,java,type_parameter,type_bound,$.members[2].members[0]
S001879,java,type_bound,_type,$.members[1]
S001879,java,type_bound,_type,$.members[2].content.members[1]
S001880,java,superclass,_type,$.members[1]
S001881,java,super_interfaces,type_list,$.members[1]
S001882,java,type_list,_type,$.members[0]
S001882,java,type_list,_type,$.members[1].content.members[1]
S001883,java,permits,type_list,$.members[1]
S001884,java,class_body,_class_body_declaration,$.members[1].content
S001885,java,_class_body_declaration,field_declaration,$.members[0]
S001885,java,_class_body_declaration,record_declaration,$.members[1]
S001885,java,_class_body_declaration,method_declaration,$.members[2]
S001885,java,_class_body_declaration,compact_constructor_declaration,$.members[3]
S001885,java,_class_body_declaration,class_declaration,$.members[4]
S001885,java,_class_body_declaration,interface_declaration,$.members[5]
S001885,java,_class_body_declaration,annotation_type_declaration,$.members[6]
S001885,java,_class_body_declaration,enum_declaration,$.members[7]
S001885,java,_class_body_declaration,block,$.members[8]
S001885,java,_class_body_declaration,static_initializer,$.members[9]
S001885,java,_class_body_declaration,constructor_declaration,$.members[10]
S001886,java,static_initializer,block,$.members[1]
S001887,java,constructor_declaration,modifiers,$.members[0].members[0]
S001887,java,constructor_declaration,_constructor_declarator,$.members[1]
S001887,java,constructor_declaration,throws,$.members[2].members[0]
S001887,java,constructor_declaration,constructor_body,$.members[3].content
S001888,java,_constructor_declarator,type_parameters,$.members[0].content.members[0]
S001888,java,_constructor_declarator,identifier,$.members[1].content
S001888,java,_constructor_declarator,formal_parameters,$.members[2].content
S001889,java,constructor_body,explicit_constructor_invocation,$.members[1].members[0]
S001889,java,constructor_body,statement,$.members[2].content
S001890,java,explicit_constructor_invocation,type_arguments,$.members[0].members[0].members[0].content.members[0]
S001890,java,explicit_constructor_invocation,this,$.members[0].members[0].members[1].content.members[0]
S001890,java,explicit_constructor_invocation,super,$.members[0].members[0].members[1].content.members[1]
S001890,java,explicit_constructor_invocation,primary_expression,$.members[0].members[1].members[0].content.members[0]
S001890,java,explicit_constructor_invocation,type_arguments,$.members[0].members[1].members[2].content.members[0]
S001890,java,explicit_constructor_invocation,super,$.members[0].members[1].members[3].content
S001890,java,explicit_constructor_invocation,argument_list,$.members[1].content
S001891,java,_name,identifier,$.members[0]
S001891,java,_name,_reserved_identifier,$.members[1]
S001891,java,_name,scoped_identifier,$.members[2]
S001892,java,scoped_identifier,_name,$.members[0].content
S001892,java,scoped_identifier,identifier,$.members[2].content
S001893,java,field_declaration,modifiers,$.members[0].members[0]
S001893,java,field_declaration,_unannotated_type,$.members[1].content
S001893,java,field_declaration,_variable_declarator_list,$.members[2]
S001894,java,record_declaration,modifiers,$.members[0].members[0]
S001894,java,record_declaration,identifier,$.members[2].content
S001894,java,record_declaration,type_parameters,$.members[3].members[0].content
S001894,java,record_declaration,formal_parameters,$.members[4].content
S001894,java,record_declaration,super_interfaces,$.members[5].members[0].content
S001894,java,record_declaration,class_body,$.members[6].content
S001895,java,annotation_type_declaration,modifiers,$.members[0].members[0]
S001895,java,annotation_type_declaration,identifier,$.members[2].content
S001895,java,annotation_type_declaration,annotation_type_body,$.members[3].content
S001896,java,annotation_type_body,annotation_type_element_declaration,$.members[1].content.members[0]
S001896,java,annotation_type_body,constant_declaration,$.members[1].content.members[1]
S001896,java,annotation_type_body,class_declaration,$.members[1].content.members[2]
S001896,java,annotation_type_body,interface_declaration,$.members[1].content.members[3]
S001896,java,annotation_type_body,enum_declaration,$.members[1].content.members[4]
S001896,java,annotation_type_body,annotation_type_declaration,$.members[1].content.members[5]
S001897,java,annotation_type_element_declaration,modifiers,$.members[0].members[0]
S001897,java,annotation_type_element_declaration,_unannotated_type,$.members[1].content
S001897,java,annotation_type_element_declaration,identifier,$.members[2].content.members[0]
S001897,java,annotation_type_element_declaration,_reserved_identifier,$.members[2].content.members[1]
S001897,java,annotation_type_element_declaration,dimensions,$.members[5].content.members[0]
S001897,java,annotation_type_element_declaration,_default_value,$.members[6].members[0]
S001898,java,_default_value,_element_value,$.members[1].content
S001899,java,interface_declaration,modifiers,$.members[0].members[0]
S001899,java,interface_declaration,identifier,$.members[2].content
S001899,java,interface_declaration,type_parameters,$.members[3].content.members[0]
S001899,java,interface_declaration,extends_interfaces,$.members[4].members[0]
S001899,java,interface_declaration,permits,$.members[5].members[0].content
S001899,java,interface_declaration,interface_body,$.members[6].content
S001900,java,extends_interfaces,type_list,$.members[1]
S001901,java,interface_body,constant_declaration,$.members[1].content.members[0]
S001901,java,interface_body,enum_declaration,$.members[1].content.members[1]
S001901,java,interface_body,method_declaration,$.members[1].content.members[2]
S001901,java,interface_body,class_declaration,$.members[1].content.members[3]
S001901,java,interface_body,interface_declaration,$.members[1].content.members[4]
S001901,java,interface_body,record_declaration,$.members[1].content.members[5]
S001901,java,interface_body,annotation_type_declaration,$.members[1].content.members[6]
S001902,java,constant_declaration,modifiers,$.members[0].members[0]
S001902,java,constant_declaration,_unannotated_type,$.members[1].content
S001902,java,constant_declaration,_variable_declarator_list,$.members[2]
S001903,java,_variable_declarator_list,variable_declarator,$.members[0].content
S001903,java,_variable_declarator_list,variable_declarator,$.members[1].content.members[1].content
S001904,java,variable_declarator,_variable_declarator_id,$.members[0]
S001904,java,variable_declarator,_variable_initializer,$.members[1].members[0].members[1].content
S001905,java,_variable_declarator_id,identifier,$.members[0].content.members[0]
S001905,java,_variable_declarator_id,_reserved_identifier,$.members[0].content.members[1]
S001905,java,_variable_declarator_id,underscore_pattern,$.members[0].content.members[2]
S001905,java,_variable_declarator_id,dimensions,$.members[1].content.members[0]
S001906,java,_variable_initializer,expression,$.members[0]
S001906,java,_variable_initializer,array_initializer,$.members[1]
S001907,java,array_initializer,_variable_initializer,$.members[1].members[0].members[0]
S001907,java,array_initializer,_variable_initializer,$.members[1].members[0].members[1].content.members[1]
S001908,java,_type,_unannotated_type,$.members[0]
S001908,java,_type,annotated_type,$.members[1]
S001909,java,_unannotated_type,_simple_type,$.members[0]
S001909,java,_unannotated_type,array_type,$.members[1]
S001910,java,_simple_type,void_type,$.members[0]
S001910,java,_simple_type,integral_type,$.members[1]
S001910,java,_simple_type,floating_point_type,$.members[2]
S001910,java,_simple_type,boolean_type,$.members[3]
S001910,java,_simple_type,identifier,$.members[4].content
S001910,java,_simple_type,scoped_type_identifier,$.members[5]
S001910,java,_simple_type,generic_type,$.members[6]
S001911,java,annotated_type,_annotation,$.members[0].content
S001911,java,annotated_type,_unannotated_type,$.members[1]
S001912,java,scoped_type_identifier,identifier,$.members[0].members[0].content
S001912,java,scoped_type_identifier,scoped_type_identifier,$.members[0].members[1]
S001912,java,scoped_type_identifier,generic_type,$.members[0].members[2]
S001912,java,scoped_type_identifier,_annotation,$.members[2].content
S001912,java,scoped_type_identifier,identifier,$.members[3].content
S001913,java,generic_type,identifier,$.content.members[0].members[0].content
S001913,java,generic_type,scoped_type_identifier,$.content.members[0].members[1]
S001913,java,generic_type,type_arguments,$.content.members[1]
S001914,java,array_type,_unannotated_type,$.members[0].content
S001914,java,array_type,dimensions,$.members[1].content
S001919,java,_method_header,type_parameters,$.members[0].members[0].members[0].content
S001919,java,_method_header,_annotation,$.members[0].members[0].members[1].content
S001919,java,_method_header,_unannotated_type,$.members[1].content
S001919,java,_method_header,_method_declarator,$.members[2]
S001919,java,_method_header,throws,$.members[3].members[0]
S001920,java,_method_declarator,identifier,$.members[0].content.members[0]
S001920,java,_method_declarator,_reserved_identifier,$.members[0].content.members[1]
S001920,java,_method_declarator,formal_parameters,$.members[1].content
S001920,java,_method_declarator,dimensions,$.members[2].content.members[0]
S001921,java,formal_parameters,receiver_parameter,$.members[1].members[0]
S001921,java,formal_parameters,receiver_parameter,$.members[1].members[1].members[0].members[0].members[0]
S001921,java,formal_parameters,formal_parameter,$.members[1].members[1].members[1].members[0].members[0].members[0]
S001921,java,formal_parameters,spread_parameter,$.members[1].members[1].members[1].members[0].members[0].members[1]
S001921,java,formal_parameters,formal_parameter,$.members[1].members[1].members[1].members[0].members[1].content.members[1].members[0]
S001921,java,formal_parameters,spread_parameter,$.members[1].members[1].members[1].members[0].members[1].content.members[1].members[1]
S001922,java,formal_parameter,modifiers,$.members[0].members[0]
S001922,java,formal_parameter,_unannotated_type,$.members[1].content
S001922,java,formal_parameter,_variable_declarator_id,$.members[2]
S001923,java,receiver_parameter,_annotation,$.members[0].content
S001923,java,receiver_parameter,_unannotated_type,$.members[1]
S001923,java,receiver_parameter,identifier,$.members[2].content.members[0]
S001923,java,receiver_parameter,this,$.members[3]
S001924,java,spread_parameter,modifiers,$.members[0].members[0]
S001924,java,spread_parameter,_unannotated_type,$.members[1]
S001924,java,spread_parameter,_annotation,$.members[3].content
S001924,java,spread_parameter,variable_declarator,$.members[4]
S001925,java,throws,_type,$.members[1].members[0]
S001925,java,throws,_type,$.members[1].members[1].content.members[1]
S001926,java,local_variable_declaration,modifiers,$.members[0].members[0]
S001926,java,local_variable_declaration,_unannotated_type,$.members[1].content
S001926,java,local_variable_declaration,_variable_declarator_list,$.members[2]
S001927,java,method_declaration,modifiers,$.members[0].members[0]
S001927,java,method_declaration,_method_header,$.members[1]
S001927,java,method_declaration,block,$.members[2].members[0].content
S001928,java,compact_constructor_declaration,modifiers,$.members[0].members[0]
S001928,java,compact_constructor_declaration,identifier,$.members[1].content
S001928,java,compact_constructor_declaration,block,$.members[2].content
S001935,kotlin,source_file,shebang_line,$.members[0].members[0]
S001935,kotlin,source_file,file_annotation,$.members[1].content
S001935,kotlin,source_file,package_header,$.members[2].members[0]
S001935,kotlin,source_file,import_list,$.members[3].members[0]
S001935,kotlin,source_file,_statement,$.members[4].content.members[0]
S001935,kotlin,source_file,_semi,$.members[4].content.members[1]
S001937,kotlin,file_annotation,_unescaped_annotation,$.members[3].members[0].members[1].content
S001937,kotlin,file_annotation,_unescaped_annotation,$.members[3].members[1]
S001937,kotlin,file_annotation,_semi,$.members[4]
S001938,kotlin,package_header,identifier,$.members[1]
S001938,kotlin,package_header,_semi,$.members[2]
S001939,kotlin,import_list,import_header,$.content
S001940,kotlin,import_header,_import_identifier,$.members[1].content
S001940,kotlin,import_header,_import_dot,$.members[2].members[0].members[0].members[0]
S001940,kotlin,import_header,wildcard_import,$.members[2].members[0].members[0].members[1]
S001940,kotlin,import_header,import_alias,$.members[2].members[0].members[1]
S001940,kotlin,import_header,_semi,$.members[3]
S001942,kotlin,import_alias,simple_identifier,$.members[1].content
S001943,kotlin,top_level_object,_declaration,$.members[0]
S001943,kotlin,top_level_object,_semi,$.members[1].members[0]
S001944,kotlin,type_alias,modifiers,$.members[0].members[0]
S001944,kotlin,type_alias,simple_identifier,$.members[2].content
S001944,kotlin,type_alias,type_parameters,$.members[3].members[0]
S001944,kotlin,type_alias,_type,$.members[5]
S001945,kotlin,_declaration,class_declaration,$.members[0]
S001945,kotlin,_declaration,object_declaration,$.members[1]
S001945,kotlin,_declaration,function_declaration,$.members[2]
S001945,kotlin,_declaration,property_declaration,$.members[3]
S001945,kotlin,_declaration,destructuring_declaration,$.members[4]
S001945,kotlin,_declaration,getter,$.members[5]
S001945,kotlin,_declaration,setter,$.members[6]
S001945,kotlin,_declaration,type_alias,$.members[7]
S001946,kotlin,class_declaration,modifiers,$.content.content.members[0].members[0].members[0]
S001946,kotlin,class_declaration,simple_identifier,$.content.content.members[0].members[2].content
S001946,kotlin,class_declaration,type_parameters,$.content.content.members[0].members[3].members[0]
S001946,kotlin,class_declaration,primary_constructor,$.content.content.members[0].members[4].members[0]
S001946,kotlin,class_declaration,_delegation_specifiers,$.content.content.members[0].members[5].members[0].members[1]
S001946,kotlin,class_declaration,type_constraints,$.content.content.members[0].members[6].members[0]
S001946,kotlin,class_declaration,class_body,$.content.content.members[0].members[7].members[0]
S001946,kotlin,class_declaration,modifiers,$.content.content.members[1].members[0].members[0]
S001946,kotlin,class_declaration,simple_identifier,$.content.content.members[1].members[3].content
S001946,kotlin,class_declaration,type_parameters,$.content.content.members[1].members[4].members[0]
S001946,kotlin,class_declaration,primary_constructor,$.content.content.members[1].members[5].members[0]
S001946,kotlin,class_declaration,_delegation_specifiers,$.content.content.members[1].members[6].members[0].members[1]
S001946,kotlin,class_declaration,type_constraints,$.content.content.members[1].members[7].members[0]
S001946,kotlin,class_declaration,enum_class_body,$.content.content.members[1].members[8].members[0]
S001947,kotlin,primary_constructor,modifiers,$.members[0].members[0].members[0].members[0]
S001947,kotlin,primary_constructor,_primary_constructor_keyword,$.members[0].members[0].members[1]
S001947,kotlin,primary_constructor,_class_parameters,$.members[1]
S001948,kotlin,class_body,_class_member_declarations,$.members[1].members[0]
S001949,kotlin,_class_parameters,class_parameter,$.members[1].members[0].members[0]
S001949,kotlin,_class_parameters,class_parameter,$.members[1].members[0].members[1].content.members[1]
S001951,kotlin,class_parameter,modifiers,$.members[0].members[0]
S001951,kotlin,class_parameter,binding_pattern_kind,$.members[1].members[0]
S001951,kotlin,class_parameter,simple_identifier,$.members[2]
S001951,kotlin,class_parameter,_type,$.members[4]
S001951,kotlin,class_parameter,_expression,$.members[5].members[0].members[1]
S001952,kotlin,_delegation_specifiers,delegation_specifier,$.content.members[0]
S001952,kotlin,_delegation_specifiers,delegation_specifier,$.content.members[1].content.members[1]
S001953,kotlin,delegation_specifier,constructor_invocation,$.content.members[0]
S001953,kotlin,delegation_specifier,explicit_delegation,$.content.members[1]
S001953,kotlin,delegation_specifier,user_type,$.content.members[2]
S001953,kotlin,delegation_specifier,function_type,$.content.members[3]
S001953,kotlin,delegation_specifier,function_type,$.content.members[4].members[1]
S001953,kotlin,delegation_specifier,function_type,$.content.members[5].members[1]
S001954,kotlin,constructor_invocation,user_type,$.members[0]
S001954,kotlin,constructor_invocation,value_arguments,$.members[1]
S001955,kotlin,_annotation_constructor_invocation,user_type,$.content.members[0]
S001955,kotlin,_annotation_constructor_invocation,value_arguments,$.content.members[1]
S001956,kotlin,_annotated_delegation_specifier,annotation,$.members[0].content
S001956,kotlin,_annotated_delegation_specifier,delegation_specifier,$.members[1]
S001957,kotlin,explicit_delegation,user_type,$.members[0].members[0]
S001957,kotlin,explicit_delegation,function_type,$.members[0].members[1]
S001957,kotlin,explicit_delegation,_by_delegation_hint,$.members[1].members[0]
S001957,kotlin,explicit_delegation,_expression_no_trailing_lambda,$.members[3]
S001958,kotlin,_expression_no_trailing_lambda,_unary_expression,$.members[0]
S001958,kotlin,_expression_no_trailing_lambda,_binary_expression,$.members[1]
S001958,kotlin,_expression_no_trailing_lambda,_primary_expression_no_trailing_lambda,$.members[2]
S001959,kotlin,_primary_expression_no_trailing_lambda,parenthesized_expression,$.members[0]
S001959,kotlin,_primary_expression_no_trailing_lambda,simple_identifier,$.members[1]
S001959,kotlin,_primary_expression_no_trailing_lambda,_literal_constant,$.members[2]
S001959,kotlin,_primary_expression_no_trailing_lambda,string_literal,$.members[3]
S001959,kotlin,_primary_expression_no_trailing_lambda,callable_reference,$.members[4]
S001959,kotlin,_primary_expression_no_trailing_lambda,call_expression_no_trailing_lambda,$.members[5].content
S001959,kotlin,_primary_expression_no_trailing_lambda,_generic_call_expression_no_trailing_lambda,$.members[6].content
S001959,kotlin,_primary_expression_no_trailing_lambda,_function_literal,$.members[7]
S001959,kotlin,_primary_expression_no_trailing_lambda,object_literal,$.members[8]
S001959,kotlin,_primary_expression_no_trailing_lambda,collection_literal,$.members[9]
S001959,kotlin,_primary_expression_no_trailing_lambda,this_expression,$.members[10]
S001959,kotlin,_primary_expression_no_trailing_lambda,super_expression,$.members[11]
S001959,kotlin,_primary_expression_no_trailing_lambda,if_expression,$.members[12]
S001959,kotlin,_primary_expression_no_trailing_lambda,when_expression,$.members[13]
