language,tree_sitter_feature,missing_kind
rust,relation:arguments>attribute_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:arguments>closure_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:arguments>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:arguments>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:arguments>reference_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_expression>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_type>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_type>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_type>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:array_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:associated_type>trait_bounds,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:associated_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:async_block>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:attribute>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:attribute>token_tree,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:attribute_item>attribute,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:binary_expression>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:binary_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:binary_expression>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>empty_statement,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>let_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>return_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:block>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>abstract_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>bounded_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>dynamic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bounded_type>use_bounds,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bracketed_type>macro_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:bracketed_type>qualified_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:break_expression>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:break_expression>label,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:call_expression>arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:call_expression>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:call_expression>generic_function,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:call_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:call_expression>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_expression>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_expression>closure_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_expression>unit_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:closure_parameters>parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:compound_assignment_expr>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:compound_assignment_expr>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_item>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_item>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_item>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_item>reference_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_item>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_parameter>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_parameter>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:const_parameter>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:continue_expression>label,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:declaration_list>associated_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:declaration_list>const_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:declaration_list>function_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:declaration_list>mod_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:declaration_list>type_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:dynamic_type>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:dynamic_type>higher_ranked_trait_bound,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:dynamic_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:else_clause>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:else_clause>if_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>async_block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>break_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>closure_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>compound_assignment_expr,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>continue_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>for_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>if_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>loop_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>macro_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>range_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>reference_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>return_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>try_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>tuple_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>type_cast_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>unary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:expression_statement>yield_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:alternative>else_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:arguments>arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:arguments>token_tree,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:body>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:body>declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:body>field_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:bounds>trait_bounds,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:condition>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:condition>let_chain,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:condition>let_condition,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:consequence>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:doc>doc_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:element>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:function>generic_function,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:function>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:function>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:inner>inner_doc_comment_marker,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>higher_ranked_trait_bound,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>pointer_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>tuple_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:left>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:name>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:name>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:name>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:outer>outer_doc_comment_marker,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:parameters>closure_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:parameters>parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:path>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:pattern>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:pattern>tuple_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:pattern>tuple_struct_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:return_type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:right>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:right>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:right>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:trait>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>array_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type_arguments>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:type_parameters>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>array_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>closure_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>if_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field:value>reference_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration>array_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration_list>attribute_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_declaration_list>field_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_expression>field_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_expression>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:field_expression>self,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:for_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:for_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:for_expression>label,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:for_expression>range_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>bounded_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>function_modifiers,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_item>where_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_type>parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:function_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_function>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_function>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_function>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_type>scoped_type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_type>type_arguments,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:generic_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:higher_ranked_trait_bound>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:higher_ranked_trait_bound>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>binary_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>else_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>let_chain,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:if_expression>let_condition,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:impl_item>declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:impl_item>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:impl_item>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:impl_item>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:impl_item>where_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:inner_attribute_item>attribute,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:label>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_chain>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_chain>let_condition,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_condition>closure_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_condition>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_condition>tuple_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_condition>tuple_struct_pattern,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_declaration>closure_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_declaration>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_declaration>if_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_declaration>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:let_declaration>reference_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:lifetime>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:lifetime_parameter>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:line_comment>doc_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:line_comment>inner_doc_comment_marker,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:line_comment>outer_doc_comment_marker,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:loop_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:loop_expression>label,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:macro_invocation>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:macro_invocation>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:macro_invocation>token_tree,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:mod_item>declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:mod_item>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:mod_item>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:ordered_field_declaration_list>array_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:ordered_field_declaration_list>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:ordered_field_declaration_list>unit_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:ordered_field_declaration_list>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameter>abstract_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameter>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameter>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameter>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameters>parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameters>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parameters>self_parameter,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parenthesized_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parenthesized_expression>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:parenthesized_expression>type_cast_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:pointer_type>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:pointer_type>mutable_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:pointer_type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:pointer_type>scoped_type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:pointer_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:qualified_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:range_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:range_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:range_expression>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:range_expression>parenthesized_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_expression>array_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_expression>field_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_expression>mutable_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_expression>try_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>array_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>dynamic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>mutable_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:reference_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:return_expression>boolean_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_identifier>bracketed_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_identifier>crate,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_identifier>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_identifier>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_identifier>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_type_identifier>bracketed_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_type_identifier>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_type_identifier>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_type_identifier>scoped_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:scoped_type_identifier>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:self_parameter>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:self_parameter>mutable_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:self_parameter>self,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>const_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>function_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>impl_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>inner_attribute_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>let_declaration,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>line_comment,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>macro_invocation,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>mod_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>shebang,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>static_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>struct_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>trait_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>type_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:source_file>union_item,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:static_item>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:static_item>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:static_item>mutable_specifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:static_item>pointer_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:static_item>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:string_literal>string_content,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:struct_item>field_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:struct_item>ordered_field_declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:struct_item>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:struct_item>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:struct_item>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:token_tree>char_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:token_tree>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:token_tree>token_tree,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>generic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>higher_ranked_trait_bound,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>scoped_type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_bounds>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>declaration_list,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>trait_bounds,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>type_parameters,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>visibility_modifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:trait_item>where_clause,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:try_expression>call_expression,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:try_expression>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_expression>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_expression>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_pattern>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_pattern>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_struct_pattern>identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_struct_pattern>string_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_type>function_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:tuple_type>type_identifier,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>block,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>bounded_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>dynamic_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>integer_literal,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>lifetime,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>primitive_type,UNRESOLVED_CST_EVIDENCE_VECTOR
rust,relation:type_arguments>reference_type,UNRESOLVED_CST_EVIDENCE_VECTOR
