case_id,fact,present
CASE_d55f56d75870e820878027c2,family:OPERATION,0
CASE_d55f56d75870e820878027c2,kind:AddressOf,0
CASE_d55f56d75870e820878027c2,kind:AggregateExpr,1
CASE_d55f56d75870e820878027c2,kind:AssignStmt,1
CASE_d55f56d75870e820878027c2,kind:BindingPattern,0
CASE_d55f56d75870e820878027c2,kind:CallExpr,0
CASE_d55f56d75870e820878027c2,kind:ClosureExpr,0
CASE_d55f56d75870e820878027c2,kind:Deref,0
CASE_d55f56d75870e820878027c2,kind:ForEachStmt,0
CASE_d55f56d75870e820878027c2,kind:IfStmt,0
CASE_d55f56d75870e820878027c2,kind:IndexExpr,0
CASE_d55f56d75870e820878027c2,kind:LiteralExpr,1
CASE_d55f56d75870e820878027c2,kind:MemberAccessExpr,0
CASE_d55f56d75870e820878027c2,kind:ModuleDecl,1
CASE_d55f56d75870e820878027c2,kind:OperationExpr,0
CASE_d55f56d75870e820878027c2,kind:ReturnStmt,0
CASE_d55f56d75870e820878027c2,kind:Scope,1
CASE_d55f56d75870e820878027c2,kind:SliceExpr,0
CASE_d55f56d75870e820878027c2,kind:SymbolRef,1
CASE_d55f56d75870e820878027c2,language_operation:ASSIGNMENT,1
CASE_d55f56d75870e820878027c2,language_operation:BIT_AND,0
CASE_d55f56d75870e820878027c2,language_operation:BIT_OR,0
CASE_d55f56d75870e820878027c2,language_operation:CALL,0
CASE_d55f56d75870e820878027c2,language_operation:DIV,0
CASE_d55f56d75870e820878027c2,language_operation:EQ,0
CASE_d55f56d75870e820878027c2,language_operation:GT,0
CASE_d55f56d75870e820878027c2,language_operation:ITERATION,0
CASE_d55f56d75870e820878027c2,language_operation:LE,0
CASE_d55f56d75870e820878027c2,language_operation:LITERAL,1
CASE_d55f56d75870e820878027c2,language_operation:LOAD,1
CASE_d55f56d75870e820878027c2,language_operation:LT,0
CASE_d55f56d75870e820878027c2,language_operation:MUL,0
CASE_d55f56d75870e820878027c2,language_operation:NE,0
CASE_d55f56d75870e820878027c2,language_operation:NOT,0
CASE_d55f56d75870e820878027c2,language_operation:OR,0
CASE_d55f56d75870e820878027c2,language_operation:RETURN,0
CASE_d55f56d75870e820878027c2,language_operation:SUB,0
CASE_d55f56d75870e820878027c2,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d55f56d75870e820878027c2,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d55f56d75870e820878027c2,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_d55f56d75870e820878027c2,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_d55f56d75870e820878027c2,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_d55f56d75870e820878027c2,numeric:binary64,1
CASE_d55f56d75870e820878027c2,operand:alternate,0
CASE_d55f56d75870e820878027c2,operand:argument,1
CASE_d55f56d75870e820878027c2,operand:base,0
CASE_d55f56d75870e820878027c2,operand:binding,0
CASE_d55f56d75870e820878027c2,operand:body,0
CASE_d55f56d75870e820878027c2,operand:condition,0
CASE_d55f56d75870e820878027c2,operand:consequent,0
CASE_d55f56d75870e820878027c2,operand:else,0
CASE_d55f56d75870e820878027c2,operand:expression,0
CASE_d55f56d75870e820878027c2,operand:key,0
CASE_d55f56d75870e820878027c2,operand:left,0
CASE_d55f56d75870e820878027c2,operand:member,0
CASE_d55f56d75870e820878027c2,operand:operand,0
CASE_d55f56d75870e820878027c2,operand:parameter,0
CASE_d55f56d75870e820878027c2,operand:right,0
CASE_d55f56d75870e820878027c2,operand:sequence,0
CASE_d55f56d75870e820878027c2,operand:statement,1
CASE_d55f56d75870e820878027c2,operand:target,1
CASE_d55f56d75870e820878027c2,operand:then,0
CASE_d55f56d75870e820878027c2,operand:value,1
CASE_d55f56d75870e820878027c2,operation:ASSIGNMENT,1
CASE_d55f56d75870e820878027c2,operation:BIT_AND,0
CASE_d55f56d75870e820878027c2,operation:BIT_OR,0
CASE_d55f56d75870e820878027c2,operation:CALL,0
CASE_d55f56d75870e820878027c2,operation:DIV,0
CASE_d55f56d75870e820878027c2,operation:EQ,0
CASE_d55f56d75870e820878027c2,operation:GT,0
CASE_d55f56d75870e820878027c2,operation:ITERATION,0
CASE_d55f56d75870e820878027c2,operation:LE,0
CASE_d55f56d75870e820878027c2,operation:LITERAL,1
CASE_d55f56d75870e820878027c2,operation:LOAD,1
CASE_d55f56d75870e820878027c2,operation:LT,0
CASE_d55f56d75870e820878027c2,operation:MUL,0
CASE_d55f56d75870e820878027c2,operation:NE,0
CASE_d55f56d75870e820878027c2,operation:NOT,0
CASE_d55f56d75870e820878027c2,operation:OR,0
CASE_d55f56d75870e820878027c2,operation:RETURN,0
CASE_d55f56d75870e820878027c2,operation:SUB,0
CASE_d55f56d75870e820878027c2,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d55f56d75870e820878027c2,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d55f56d75870e820878027c2,operation:UNSUPPORTED.EXPRESSION.OPERAND,0
CASE_d55f56d75870e820878027c2,operation:UNSUPPORTED.IF.CONDITION,0
CASE_d55f56d75870e820878027c2,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_d55f56d75870e820878027c2,primitive:ASSIGNMENT,1
CASE_d55f56d75870e820878027c2,primitive:BIT_AND,0
CASE_d55f56d75870e820878027c2,primitive:BIT_OR,0
CASE_d55f56d75870e820878027c2,primitive:CALL,0
CASE_d55f56d75870e820878027c2,primitive:DIV,0
CASE_d55f56d75870e820878027c2,primitive:EQ,0
CASE_d55f56d75870e820878027c2,primitive:GT,0
CASE_d55f56d75870e820878027c2,primitive:ITERATION,0
CASE_d55f56d75870e820878027c2,primitive:LE,0
CASE_d55f56d75870e820878027c2,primitive:LITERAL,1
CASE_d55f56d75870e820878027c2,primitive:LOAD,1
CASE_d55f56d75870e820878027c2,primitive:LT,0
CASE_d55f56d75870e820878027c2,primitive:MUL,0
CASE_d55f56d75870e820878027c2,primitive:NE,0
CASE_d55f56d75870e820878027c2,primitive:NOT,0
CASE_d55f56d75870e820878027c2,primitive:OR,0
CASE_d55f56d75870e820878027c2,primitive:RETURN,0
CASE_d55f56d75870e820878027c2,primitive:SUB,0
CASE_d55f56d75870e820878027c2,primitive_family:BINDING,1
CASE_d55f56d75870e820878027c2,primitive_family:CALL,0
CASE_d55f56d75870e820878027c2,primitive_family:COMPARE,0
CASE_d55f56d75870e820878027c2,primitive_family:CONTROL,0
CASE_d55f56d75870e820878027c2,primitive_family:ITERATION,0
CASE_d55f56d75870e820878027c2,primitive_family:LITERAL,1
CASE_d55f56d75870e820878027c2,primitive_family:LOAD,1
CASE_d55f56d75870e820878027c2,primitive_family:LOGICAL_BINARY,0
CASE_d55f56d75870e820878027c2,primitive_family:LOGICAL_UNARY,0
CASE_d55f56d75870e820878027c2,primitive_family:OPERATION,0
CASE_d55f56d75870e820878027c2,representation:tagged_dynamic_binary64,1
CASE_d55f56d75870e820878027c2,result:statement,1
CASE_d55f56d75870e820878027c2,result:value,1
CASE_d55f56d75870e820878027c2,route:DIRECT,0
CASE_d55f56d75870e820878027c2,route:RUNTIME,1
CASE_d55f56d75870e820878027c2,target:go,1
CASE_d55f56d75870e820878027c2,target:python,1
CASE_d55f56d75870e820878027c2,target:rust,1
CASE_d55f56d75870e820878027c2,uast:AddressOf,0
CASE_d55f56d75870e820878027c2,uast:AggregateExpr,1
CASE_d55f56d75870e820878027c2,uast:AssignStmt,1
CASE_d55f56d75870e820878027c2,uast:BindingPattern,0
CASE_d55f56d75870e820878027c2,uast:CallExpr,0
CASE_d55f56d75870e820878027c2,uast:ClosureExpr,0
CASE_d55f56d75870e820878027c2,uast:Deref,0
CASE_d55f56d75870e820878027c2,uast:ForEachStmt,0
CASE_d55f56d75870e820878027c2,uast:IfStmt,0
CASE_d55f56d75870e820878027c2,uast:IndexExpr,0
CASE_d55f56d75870e820878027c2,uast:LiteralExpr,1
CASE_d55f56d75870e820878027c2,uast:MemberAccessExpr,0
CASE_d55f56d75870e820878027c2,uast:ModuleDecl,1
CASE_d55f56d75870e820878027c2,uast:OperationExpr,0
CASE_d55f56d75870e820878027c2,uast:ReturnStmt,0
CASE_d55f56d75870e820878027c2,uast:Scope,1
CASE_d55f56d75870e820878027c2,uast:SliceExpr,0
CASE_d55f56d75870e820878027c2,uast:SymbolRef,1
CASE_d690ac0367436bd0d6214506,arity:0,1
CASE_d690ac0367436bd0d6214506,arity:1,1
CASE_d690ac0367436bd0d6214506,arity:10,0
CASE_d690ac0367436bd0d6214506,arity:11,0
CASE_d690ac0367436bd0d6214506,arity:12,0
CASE_d690ac0367436bd0d6214506,arity:13,0
CASE_d690ac0367436bd0d6214506,arity:14,0
CASE_d690ac0367436bd0d6214506,arity:17,0
CASE_d690ac0367436bd0d6214506,arity:2,1
CASE_d690ac0367436bd0d6214506,arity:3,1
CASE_d690ac0367436bd0d6214506,arity:37,0
CASE_d690ac0367436bd0d6214506,arity:38,0
CASE_d690ac0367436bd0d6214506,arity:4,1
CASE_d690ac0367436bd0d6214506,arity:5,1
CASE_d690ac0367436bd0d6214506,arity:6,1
CASE_d690ac0367436bd0d6214506,arity:7,1
CASE_d690ac0367436bd0d6214506,arity:8,1
CASE_d690ac0367436bd0d6214506,arity:9,1
CASE_d690ac0367436bd0d6214506,control_flow:structured,1
CASE_d690ac0367436bd0d6214506,effects:call.unknown,1
CASE_d690ac0367436bd0d6214506,effects:control,1
CASE_d690ac0367436bd0d6214506,effects:local.read,1
CASE_d690ac0367436bd0d6214506,effects:local.write,1
CASE_d690ac0367436bd0d6214506,evaluation_order:eager_left_to_right,1
CASE_d690ac0367436bd0d6214506,family:BINDING,1
CASE_d690ac0367436bd0d6214506,family:CALL,1
CASE_d690ac0367436bd0d6214506,family:COMPARE,1
CASE_d690ac0367436bd0d6214506,family:CONTROL,1
CASE_d690ac0367436bd0d6214506,family:ITERATION,0
CASE_d690ac0367436bd0d6214506,family:LITERAL,1
CASE_d690ac0367436bd0d6214506,family:LOAD,1
CASE_d690ac0367436bd0d6214506,family:LOGICAL_BINARY,0
CASE_d690ac0367436bd0d6214506,family:LOGICAL_UNARY,1
CASE_d690ac0367436bd0d6214506,family:OPERATION,1
CASE_d690ac0367436bd0d6214506,kind:AddressOf,1
CASE_d690ac0367436bd0d6214506,kind:AggregateExpr,0
CASE_d690ac0367436bd0d6214506,kind:AssignStmt,1
CASE_d690ac0367436bd0d6214506,kind:BindingPattern,0
CASE_d690ac0367436bd0d6214506,kind:CallExpr,1
CASE_d690ac0367436bd0d6214506,kind:ClosureExpr,1
CASE_d690ac0367436bd0d6214506,kind:Deref,0
CASE_d690ac0367436bd0d6214506,kind:ForEachStmt,0
CASE_d690ac0367436bd0d6214506,kind:IfStmt,1
CASE_d690ac0367436bd0d6214506,kind:IndexExpr,0
CASE_d690ac0367436bd0d6214506,kind:LiteralExpr,1
CASE_d690ac0367436bd0d6214506,kind:MemberAccessExpr,0
CASE_d690ac0367436bd0d6214506,kind:ModuleDecl,1
CASE_d690ac0367436bd0d6214506,kind:OperationExpr,1
CASE_d690ac0367436bd0d6214506,kind:ReturnStmt,1
CASE_d690ac0367436bd0d6214506,kind:Scope,1
CASE_d690ac0367436bd0d6214506,kind:SliceExpr,0
CASE_d690ac0367436bd0d6214506,kind:SymbolRef,1
CASE_d690ac0367436bd0d6214506,language_operation:ASSIGNMENT,1
CASE_d690ac0367436bd0d6214506,language_operation:BIT_AND,0
CASE_d690ac0367436bd0d6214506,language_operation:BIT_OR,0
CASE_d690ac0367436bd0d6214506,language_operation:CALL,1
CASE_d690ac0367436bd0d6214506,language_operation:DIV,0
CASE_d690ac0367436bd0d6214506,language_operation:EQ,1
CASE_d690ac0367436bd0d6214506,language_operation:GT,0
CASE_d690ac0367436bd0d6214506,language_operation:ITERATION,0
CASE_d690ac0367436bd0d6214506,language_operation:LE,1
CASE_d690ac0367436bd0d6214506,language_operation:LITERAL,1
CASE_d690ac0367436bd0d6214506,language_operation:LOAD,1
CASE_d690ac0367436bd0d6214506,language_operation:LT,1
CASE_d690ac0367436bd0d6214506,language_operation:MUL,1
CASE_d690ac0367436bd0d6214506,language_operation:NE,1
CASE_d690ac0367436bd0d6214506,language_operation:NOT,1
CASE_d690ac0367436bd0d6214506,language_operation:OR,0
CASE_d690ac0367436bd0d6214506,language_operation:RETURN,1
CASE_d690ac0367436bd0d6214506,language_operation:SUB,1
CASE_d690ac0367436bd0d6214506,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d690ac0367436bd0d6214506,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d690ac0367436bd0d6214506,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,1
CASE_d690ac0367436bd0d6214506,language_operation:UNSUPPORTED.IF.CONDITION,1
CASE_d690ac0367436bd0d6214506,language_operation:UNSUPPORTED.WHILE.CONDITION,1
CASE_d690ac0367436bd0d6214506,numeric:binary64,1
CASE_d690ac0367436bd0d6214506,operand:alternate,0
CASE_d690ac0367436bd0d6214506,operand:argument,1
CASE_d690ac0367436bd0d6214506,operand:base,0
CASE_d690ac0367436bd0d6214506,operand:binding,0
CASE_d690ac0367436bd0d6214506,operand:body,1
CASE_d690ac0367436bd0d6214506,operand:condition,1
CASE_d690ac0367436bd0d6214506,operand:consequent,0
CASE_d690ac0367436bd0d6214506,operand:else,1
CASE_d690ac0367436bd0d6214506,operand:expression,1
CASE_d690ac0367436bd0d6214506,operand:key,0
CASE_d690ac0367436bd0d6214506,operand:left,1
CASE_d690ac0367436bd0d6214506,operand:member,0
CASE_d690ac0367436bd0d6214506,operand:operand,1
CASE_d690ac0367436bd0d6214506,operand:parameter,1
CASE_d690ac0367436bd0d6214506,operand:right,1
CASE_d690ac0367436bd0d6214506,operand:sequence,0
CASE_d690ac0367436bd0d6214506,operand:statement,1
CASE_d690ac0367436bd0d6214506,operand:target,1
CASE_d690ac0367436bd0d6214506,operand:then,1
CASE_d690ac0367436bd0d6214506,operand:value,1
CASE_d690ac0367436bd0d6214506,operation:ASSIGNMENT,1
CASE_d690ac0367436bd0d6214506,operation:BIT_AND,0
CASE_d690ac0367436bd0d6214506,operation:BIT_OR,0
CASE_d690ac0367436bd0d6214506,operation:CALL,1
CASE_d690ac0367436bd0d6214506,operation:DIV,0
CASE_d690ac0367436bd0d6214506,operation:EQ,1
CASE_d690ac0367436bd0d6214506,operation:GT,0
CASE_d690ac0367436bd0d6214506,operation:ITERATION,0
CASE_d690ac0367436bd0d6214506,operation:LE,1
CASE_d690ac0367436bd0d6214506,operation:LITERAL,1
CASE_d690ac0367436bd0d6214506,operation:LOAD,1
CASE_d690ac0367436bd0d6214506,operation:LT,1
CASE_d690ac0367436bd0d6214506,operation:MUL,1
CASE_d690ac0367436bd0d6214506,operation:NE,1
CASE_d690ac0367436bd0d6214506,operation:NOT,1
CASE_d690ac0367436bd0d6214506,operation:OR,0
CASE_d690ac0367436bd0d6214506,operation:RETURN,1
CASE_d690ac0367436bd0d6214506,operation:SUB,1
CASE_d690ac0367436bd0d6214506,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d690ac0367436bd0d6214506,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d690ac0367436bd0d6214506,operation:UNSUPPORTED.EXPRESSION.OPERAND,1
CASE_d690ac0367436bd0d6214506,operation:UNSUPPORTED.IF.CONDITION,1
CASE_d690ac0367436bd0d6214506,operation:UNSUPPORTED.WHILE.CONDITION,1
CASE_d690ac0367436bd0d6214506,primitive:ASSIGNMENT,1
CASE_d690ac0367436bd0d6214506,primitive:BIT_AND,0
CASE_d690ac0367436bd0d6214506,primitive:BIT_OR,0
CASE_d690ac0367436bd0d6214506,primitive:CALL,1
CASE_d690ac0367436bd0d6214506,primitive:DIV,0
CASE_d690ac0367436bd0d6214506,primitive:EQ,1
CASE_d690ac0367436bd0d6214506,primitive:GT,0
CASE_d690ac0367436bd0d6214506,primitive:ITERATION,0
CASE_d690ac0367436bd0d6214506,primitive:LE,1
CASE_d690ac0367436bd0d6214506,primitive:LITERAL,1
CASE_d690ac0367436bd0d6214506,primitive:LOAD,1
CASE_d690ac0367436bd0d6214506,primitive:LT,1
CASE_d690ac0367436bd0d6214506,primitive:MUL,1
CASE_d690ac0367436bd0d6214506,primitive:NE,1
CASE_d690ac0367436bd0d6214506,primitive:NOT,1
CASE_d690ac0367436bd0d6214506,primitive:OR,0
CASE_d690ac0367436bd0d6214506,primitive:RETURN,1
CASE_d690ac0367436bd0d6214506,primitive:SUB,1
CASE_d690ac0367436bd0d6214506,primitive_family:BINDING,1
CASE_d690ac0367436bd0d6214506,primitive_family:CALL,1
CASE_d690ac0367436bd0d6214506,primitive_family:COMPARE,1
CASE_d690ac0367436bd0d6214506,primitive_family:CONTROL,1
CASE_d690ac0367436bd0d6214506,primitive_family:ITERATION,0
CASE_d690ac0367436bd0d6214506,primitive_family:LITERAL,1
CASE_d690ac0367436bd0d6214506,primitive_family:LOAD,1
CASE_d690ac0367436bd0d6214506,primitive_family:LOGICAL_BINARY,0
CASE_d690ac0367436bd0d6214506,primitive_family:LOGICAL_UNARY,1
CASE_d690ac0367436bd0d6214506,primitive_family:OPERATION,1
CASE_d690ac0367436bd0d6214506,representation:tagged_dynamic_binary64,1
CASE_d690ac0367436bd0d6214506,result:statement,1
CASE_d690ac0367436bd0d6214506,result:value,1
CASE_d690ac0367436bd0d6214506,route:DIRECT,0
CASE_d690ac0367436bd0d6214506,route:RUNTIME,0
CASE_d690ac0367436bd0d6214506,target:go,0
CASE_d690ac0367436bd0d6214506,target:python,0
CASE_d690ac0367436bd0d6214506,target:rust,0
CASE_d690ac0367436bd0d6214506,uast:AddressOf,1
CASE_d690ac0367436bd0d6214506,uast:AggregateExpr,0
CASE_d690ac0367436bd0d6214506,uast:AssignStmt,1
CASE_d690ac0367436bd0d6214506,uast:BindingPattern,0
CASE_d690ac0367436bd0d6214506,uast:CallExpr,1
CASE_d690ac0367436bd0d6214506,uast:ClosureExpr,1
CASE_d690ac0367436bd0d6214506,uast:Deref,0
CASE_d690ac0367436bd0d6214506,uast:ForEachStmt,0
CASE_d690ac0367436bd0d6214506,uast:IfStmt,1
CASE_d690ac0367436bd0d6214506,uast:IndexExpr,0
CASE_d690ac0367436bd0d6214506,uast:LiteralExpr,1
CASE_d690ac0367436bd0d6214506,uast:MemberAccessExpr,0
CASE_d690ac0367436bd0d6214506,uast:ModuleDecl,1
CASE_d690ac0367436bd0d6214506,uast:OperationExpr,1
CASE_d690ac0367436bd0d6214506,uast:ReturnStmt,1
CASE_d690ac0367436bd0d6214506,uast:Scope,1
CASE_d690ac0367436bd0d6214506,uast:SliceExpr,0
CASE_d690ac0367436bd0d6214506,uast:SymbolRef,1
CASE_d706f6920ca1c75f23d97d9c,arity:0,1
CASE_d706f6920ca1c75f23d97d9c,arity:1,1
CASE_d706f6920ca1c75f23d97d9c,arity:10,0
CASE_d706f6920ca1c75f23d97d9c,arity:11,0
CASE_d706f6920ca1c75f23d97d9c,arity:12,0
CASE_d706f6920ca1c75f23d97d9c,arity:13,0
CASE_d706f6920ca1c75f23d97d9c,arity:14,0
CASE_d706f6920ca1c75f23d97d9c,arity:17,0
CASE_d706f6920ca1c75f23d97d9c,arity:2,1
CASE_d706f6920ca1c75f23d97d9c,arity:3,0
CASE_d706f6920ca1c75f23d97d9c,arity:37,0
CASE_d706f6920ca1c75f23d97d9c,arity:38,0
CASE_d706f6920ca1c75f23d97d9c,arity:4,0
CASE_d706f6920ca1c75f23d97d9c,arity:5,0
CASE_d706f6920ca1c75f23d97d9c,arity:6,0
CASE_d706f6920ca1c75f23d97d9c,arity:7,1
CASE_d706f6920ca1c75f23d97d9c,arity:8,1
CASE_d706f6920ca1c75f23d97d9c,arity:9,0
CASE_d706f6920ca1c75f23d97d9c,control_flow:structured,0
CASE_d706f6920ca1c75f23d97d9c,effects:call.unknown,0
CASE_d706f6920ca1c75f23d97d9c,effects:control,1
CASE_d706f6920ca1c75f23d97d9c,effects:local.read,1
CASE_d706f6920ca1c75f23d97d9c,effects:local.write,0
CASE_d706f6920ca1c75f23d97d9c,evaluation_order:eager_left_to_right,1
CASE_d706f6920ca1c75f23d97d9c,family:BINDING,0
CASE_d706f6920ca1c75f23d97d9c,family:CALL,0
CASE_d706f6920ca1c75f23d97d9c,family:COMPARE,0
CASE_d706f6920ca1c75f23d97d9c,family:CONTROL,0
CASE_d706f6920ca1c75f23d97d9c,family:ITERATION,0
CASE_d706f6920ca1c75f23d97d9c,family:LITERAL,0
CASE_d706f6920ca1c75f23d97d9c,family:LOAD,1
CASE_d706f6920ca1c75f23d97d9c,family:LOGICAL_BINARY,0
CASE_d706f6920ca1c75f23d97d9c,family:LOGICAL_UNARY,0
CASE_d706f6920ca1c75f23d97d9c,family:OPERATION,0
CASE_d706f6920ca1c75f23d97d9c,kind:AddressOf,0
CASE_d706f6920ca1c75f23d97d9c,kind:AggregateExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:AssignStmt,0
CASE_d706f6920ca1c75f23d97d9c,kind:BindingPattern,0
CASE_d706f6920ca1c75f23d97d9c,kind:CallExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:ClosureExpr,1
CASE_d706f6920ca1c75f23d97d9c,kind:Deref,0
CASE_d706f6920ca1c75f23d97d9c,kind:ForEachStmt,0
CASE_d706f6920ca1c75f23d97d9c,kind:IfStmt,0
CASE_d706f6920ca1c75f23d97d9c,kind:IndexExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:LiteralExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:MemberAccessExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:ModuleDecl,0
CASE_d706f6920ca1c75f23d97d9c,kind:OperationExpr,1
CASE_d706f6920ca1c75f23d97d9c,kind:ReturnStmt,0
CASE_d706f6920ca1c75f23d97d9c,kind:Scope,1
CASE_d706f6920ca1c75f23d97d9c,kind:SliceExpr,0
CASE_d706f6920ca1c75f23d97d9c,kind:SymbolRef,1
CASE_d706f6920ca1c75f23d97d9c,language_operation:ASSIGNMENT,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:BIT_AND,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:BIT_OR,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:CALL,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:DIV,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:EQ,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:GT,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:ITERATION,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:LE,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:LITERAL,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:LOAD,1
CASE_d706f6920ca1c75f23d97d9c,language_operation:LT,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:MUL,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:NE,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:NOT,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:OR,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:RETURN,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:SUB,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:UNSUPPORTED.EXPRESSION.OPERAND,1
CASE_d706f6920ca1c75f23d97d9c,language_operation:UNSUPPORTED.IF.CONDITION,0
CASE_d706f6920ca1c75f23d97d9c,language_operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_d706f6920ca1c75f23d97d9c,numeric:binary64,1
CASE_d706f6920ca1c75f23d97d9c,operand:alternate,0
CASE_d706f6920ca1c75f23d97d9c,operand:argument,0
CASE_d706f6920ca1c75f23d97d9c,operand:base,0
CASE_d706f6920ca1c75f23d97d9c,operand:binding,0
CASE_d706f6920ca1c75f23d97d9c,operand:body,1
CASE_d706f6920ca1c75f23d97d9c,operand:condition,0
CASE_d706f6920ca1c75f23d97d9c,operand:consequent,0
CASE_d706f6920ca1c75f23d97d9c,operand:else,0
CASE_d706f6920ca1c75f23d97d9c,operand:expression,0
CASE_d706f6920ca1c75f23d97d9c,operand:key,0
CASE_d706f6920ca1c75f23d97d9c,operand:left,0
CASE_d706f6920ca1c75f23d97d9c,operand:member,0
CASE_d706f6920ca1c75f23d97d9c,operand:operand,0
CASE_d706f6920ca1c75f23d97d9c,operand:parameter,1
CASE_d706f6920ca1c75f23d97d9c,operand:right,0
CASE_d706f6920ca1c75f23d97d9c,operand:sequence,0
CASE_d706f6920ca1c75f23d97d9c,operand:statement,1
CASE_d706f6920ca1c75f23d97d9c,operand:target,0
CASE_d706f6920ca1c75f23d97d9c,operand:then,0
CASE_d706f6920ca1c75f23d97d9c,operand:value,0
CASE_d706f6920ca1c75f23d97d9c,operation:ASSIGNMENT,0
CASE_d706f6920ca1c75f23d97d9c,operation:BIT_AND,0
CASE_d706f6920ca1c75f23d97d9c,operation:BIT_OR,0
CASE_d706f6920ca1c75f23d97d9c,operation:CALL,0
CASE_d706f6920ca1c75f23d97d9c,operation:DIV,0
CASE_d706f6920ca1c75f23d97d9c,operation:EQ,0
CASE_d706f6920ca1c75f23d97d9c,operation:GT,0
CASE_d706f6920ca1c75f23d97d9c,operation:ITERATION,0
CASE_d706f6920ca1c75f23d97d9c,operation:LE,0
CASE_d706f6920ca1c75f23d97d9c,operation:LITERAL,0
CASE_d706f6920ca1c75f23d97d9c,operation:LOAD,1
CASE_d706f6920ca1c75f23d97d9c,operation:LT,0
CASE_d706f6920ca1c75f23d97d9c,operation:MUL,0
CASE_d706f6920ca1c75f23d97d9c,operation:NE,0
CASE_d706f6920ca1c75f23d97d9c,operation:NOT,0
CASE_d706f6920ca1c75f23d97d9c,operation:OR,0
CASE_d706f6920ca1c75f23d97d9c,operation:RETURN,0
CASE_d706f6920ca1c75f23d97d9c,operation:SUB,0
CASE_d706f6920ca1c75f23d97d9c,operation:UNSUPPORTED.ASSIGN.TARGET,0
CASE_d706f6920ca1c75f23d97d9c,operation:UNSUPPORTED.BINARY.LEFT,0
CASE_d706f6920ca1c75f23d97d9c,operation:UNSUPPORTED.EXPRESSION.OPERAND,1
CASE_d706f6920ca1c75f23d97d9c,operation:UNSUPPORTED.IF.CONDITION,0
CASE_d706f6920ca1c75f23d97d9c,operation:UNSUPPORTED.WHILE.CONDITION,0
CASE_d706f6920ca1c75f23d97d9c,primitive:ASSIGNMENT,0
CASE_d706f6920ca1c75f23d97d9c,primitive:BIT_AND,0
CASE_d706f6920ca1c75f23d97d9c,primitive:BIT_OR,0
CASE_d706f6920ca1c75f23d97d9c,primitive:CALL,0
CASE_d706f6920ca1c75f23d97d9c,primitive:DIV,0
CASE_d706f6920ca1c75f23d97d9c,primitive:EQ,0
CASE_d706f6920ca1c75f23d97d9c,primitive:GT,0
CASE_d706f6920ca1c75f23d97d9c,primitive:ITERATION,0
CASE_d706f6920ca1c75f23d97d9c,primitive:LE,0
CASE_d706f6920ca1c75f23d97d9c,primitive:LITERAL,0
CASE_d706f6920ca1c75f23d97d9c,primitive:LOAD,1
CASE_d706f6920ca1c75f23d97d9c,primitive:LT,0
CASE_d706f6920ca1c75f23d97d9c,primitive:MUL,0
CASE_d706f6920ca1c75f23d97d9c,primitive:NE,0
CASE_d706f6920ca1c75f23d97d9c,primitive:NOT,0
CASE_d706f6920ca1c75f23d97d9c,primitive:OR,0
CASE_d706f6920ca1c75f23d97d9c,primitive:RETURN,0
CASE_d706f6920ca1c75f23d97d9c,primitive:SUB,0
