truth_id,antecedent,consequent,support,confidence_percent,counterexamples,languages,targets,domains,classification,productive_closure_rule
T46437,family:LITERAL+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T53736,family:LOAD+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T57449,family:LOGICAL_UNARY+family:OPERATION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T57889,family:LOGICAL_UNARY+kind:IndexExpr,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T58065,family:LOGICAL_UNARY+kind:ModuleDecl,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T58769,family:LOGICAL_UNARY+operand:else,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T58945,family:LOGICAL_UNARY+operand:left,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T59209,family:LOGICAL_UNARY+operand:right,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60001,family:LOGICAL_UNARY+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60089,family:LOGICAL_UNARY+operation:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60441,family:LOGICAL_UNARY+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60529,family:LOGICAL_UNARY+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T60969,family:LOGICAL_UNARY+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T61057,family:LOGICAL_UNARY+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T61497,family:LOGICAL_UNARY+primitive_family:COMPARE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T61937,family:LOGICAL_UNARY+primitive_family:OPERATION,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T62554,family:LOGICAL_UNARY+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T62730,family:LOGICAL_UNARY+uast:ModuleDecl,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T63786,family:OPERATION+kind:IndexExpr,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T66510,family:OPERATION+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T66806,family:OPERATION+operation:UNSUPPORTED.ASSIGN.TARGET,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67068,family:OPERATION+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T67850,family:OPERATION+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T68748,family:OPERATION+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T69657,family:OPERATION+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T81187,kind:AssignStmt+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T81961,kind:AssignStmt+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T82585,kind:AssignStmt+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T89389,kind:CallExpr+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T96626,kind:ClosureExpr+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T103072,kind:IfStmt+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T103846,kind:IfStmt+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T104470,kind:IfStmt+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T108361,kind:IndexExpr+operand:else,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T109901,kind:IndexExpr+operation:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T109993,kind:IndexExpr+operation:NOT,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T110298,kind:IndexExpr+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T110989,kind:IndexExpr+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T111081,kind:IndexExpr+primitive:NOT,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T111897,kind:IndexExpr+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T111995,kind:IndexExpr+primitive_family:OPERATION,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T116044,kind:LiteralExpr+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T116818,kind:LiteralExpr+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T117445,kind:LiteralExpr+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T122986,kind:ModuleDecl+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T123548,kind:ModuleDecl+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T124341,kind:ModuleDecl+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T125254,kind:ModuleDecl+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T130102,kind:OperationExpr+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T135843,kind:ReturnStmt+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T136617,kind:ReturnStmt+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T137241,kind:ReturnStmt+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T143030,kind:Scope+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T149490,kind:SymbolRef+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,kind,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T155755,operand:argument+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T162043,operand:body+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T167234,operand:condition+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T168008,operand:condition+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T168632,operand:condition+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T172999,operand:else+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173189,operand:else+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173485,operand:else+operation:UNSUPPORTED.ASSIGN.TARGET,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173577,operand:else+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T173747,operand:else+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174339,operand:else+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T174529,operand:else+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T175427,operand:else+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T176336,operand:else+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T178550,operand:expression+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179324,operand:expression+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T179948,operand:expression+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T184376,operand:left+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T184952,operand:left+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T185750,operand:left+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T186676,operand:left+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T189607,operand:operand+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T190185,operand:operand+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T190355,operand:operand+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T190947,operand:operand+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T195614,operand:parameter+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T200323,operand:right+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T200899,operand:right+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T201697,operand:right+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T202623,operand:right+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T206122,operand:statement+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T210531,operand:target+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T211305,operand:target+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T211929,operand:target+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T215590,operand:then+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T216364,operand:then+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T216988,operand:then+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T221255,operand:value+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,operand,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T225334,operation:ASSIGNMENT+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T226108,operation:ASSIGNMENT+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T226732,operation:ASSIGNMENT+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T230998,operation:CALL+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T238191,operation:LITERAL+operation:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T238965,operation:LITERAL+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T239592,operation:LITERAL+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T243393,operation:LOAD+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247080,operation:MUL+operation:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247168,operation:MUL+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247256,operation:MUL+operation:RETURN,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247520,operation:MUL+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247608,operation:MUL+primitive:ASSIGNMENT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T247784,operation:MUL+primitive:LITERAL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248048,operation:MUL+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248136,operation:MUL+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248224,operation:MUL+primitive:RETURN,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248312,operation:MUL+primitive_family:BINDING,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248488,operation:MUL+primitive_family:COMPARE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248576,operation:MUL+primitive_family:CONTROL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248664,operation:MUL+primitive_family:LITERAL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T248840,operation:MUL+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T249457,operation:MUL+uast:IfStmt,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T249633,operation:MUL+uast:LiteralExpr,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T249897,operation:MUL+uast:ReturnStmt,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250263,operation:NE+operation:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250559,operation:NE+operation:UNSUPPORTED.ASSIGN.TARGET,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250651,operation:NE+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T250821,operation:NE+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251413,operation:NE+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T251603,operation:NE+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T252501,operation:NE+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T253410,operation:NE+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T254378,operation:NOT+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T254466,operation:NOT+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T254906,operation:NOT+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T254994,operation:NOT+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T255434,operation:NOT+primitive_family:COMPARE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T255874,operation:NOT+primitive_family:OPERATION,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T256491,operation:NOT+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T256667,operation:NOT+uast:ModuleDecl,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T257685,operation:RETURN+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T258309,operation:RETURN+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T264056,operation:UNSUPPORTED.ASSIGN.TARGET+operation:UNSUPPORTED.EXPRESSION.OPERAND,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T264763,operation:UNSUPPORTED.ASSIGN.TARGET+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T265793,operation:UNSUPPORTED.ASSIGN.TARGET+primitive_family:OPERATION,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T267382,operation:UNSUPPORTED.EXPRESSION.OPERAND+operation:UNSUPPORTED.WHILE.CONDITION,uast:AssignStmt,5,100,0,c|go,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T267958,operation:UNSUPPORTED.EXPRESSION.OPERAND+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T268046,operation:UNSUPPORTED.EXPRESSION.OPERAND+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T268834,operation:UNSUPPORTED.EXPRESSION.OPERAND+primitive_family:LOGICAL_UNARY,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T269620,operation:UNSUPPORTED.EXPRESSION.OPERAND+uast:IndexExpr,uast:AssignStmt,5,100,0,c|go|r,go|python|rust,semantic,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272518,operation:UNSUPPORTED.WHILE.CONDITION+primitive:ASSIGNMENT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272606,operation:UNSUPPORTED.WHILE.CONDITION+primitive:CALL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272694,operation:UNSUPPORTED.WHILE.CONDITION+primitive:LITERAL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272782,operation:UNSUPPORTED.WHILE.CONDITION+primitive:LOAD,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272870,operation:UNSUPPORTED.WHILE.CONDITION+primitive:MUL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T272958,operation:UNSUPPORTED.WHILE.CONDITION+primitive:NE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273046,operation:UNSUPPORTED.WHILE.CONDITION+primitive:NOT,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273134,operation:UNSUPPORTED.WHILE.CONDITION+primitive:RETURN,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273222,operation:UNSUPPORTED.WHILE.CONDITION+primitive_family:BINDING,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273310,operation:UNSUPPORTED.WHILE.CONDITION+primitive_family:CALL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273398,operation:UNSUPPORTED.WHILE.CONDITION+primitive_family:COMPARE,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273486,operation:UNSUPPORTED.WHILE.CONDITION+primitive_family:CONTROL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
T273574,operation:UNSUPPORTED.WHILE.CONDITION+primitive_family:LITERAL,uast:AssignStmt,5,100,0,c|go,go|python|rust,primitive,UNIVERSAL_CANDIDATE,explicit_syntax_to_operand
