witness_id,demand_primitive,closure_primitive,classification,exact_existing,parameterized_existing,derived_existing
CASE_9f1317707b830931cc506a5c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_199138151d2b59b78c8d6a11,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_39eed1f9a671d3b8099a44d4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2313705f1387489cab11c25e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b3900adeeed25fc95326e941,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_df1471fb6428ef6104f82606,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_477010222a4695e8bb0a176f,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d9ef980bd0655e01e6c3aae8,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_b910ce5c9f9ada581bcb20a0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_774e5b760047ea4e1833a946,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa085225f92096c20aae683b,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_361b20bb362785e545ed11e3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1d6ed8920a50bf778e8cff8c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_840ece4c6961309cd2338f6a,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9dd250ac83b723e2e0d93b65,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1fe73fa5967c059da29d59eb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_adb2de28bb6c6580fca3e796,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_868272823834dae1dd83b30e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b1e124e8a45fe961ee98b680,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_30806ae2d125f070ae5cfd20,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_500ec9d43842f420355e5be4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_a91390b04fd4045a3c356cf0,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_92d33680e2f6165313edc5fc,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_774e5b760047ea4e1833a946,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d02b8d11a70ac18c80e34bd9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_7ef264d8ee22bc7f0245dc81,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f3706f1b43a45e4583cb611f,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_ba8eda352aa9aa7949e10f86,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_eb272d1ddf71503dbb506ed5,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_fdba86e9c8ffcbfac1331c75,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_73055c3c1cabc28888021588,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9509dc8645eb9ab23b9b5a3d,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4e3925c2fa6159ca4c79cbce,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_a118304e5f3bdbd651bca0b8,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_afaafbac24280aae9249f7a5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_80fb1a9fc150db0c7cc3e1b2,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9553af888a5329232f1a1dd7,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_e313beba9485e5d73daa9409,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f5a4f35e8814fae4c9c78f89,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_578c19190579d1f5c5de344d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_488728ad7bd9cc9742d30641,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_4f49b3d43d9087af53d7f0ff,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_d9ef980bd0655e01e6c3aae8,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_3164e0e681f9a41653b6d292,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa085225f92096c20aae683b,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_dc9d9e81043b5c485e124e5b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e6111e0a628628328bb9fc78,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_1a9fbb297309c7a059edc071,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_067f3d419279ab9b5ab99a44,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cabd7d6825ea93aca9c6be29,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_39eed1f9a671d3b8099a44d4,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_5853fc7f331cf5757ea08d59,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_0073f1a3f0aee23765fd99da,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6de972491a17878efd2ff452,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_86971b705c693d37bee68dad,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_b548efa61add52a4c332d76b,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_52c5bfbe7663efbcab25502a,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_afaafbac24280aae9249f7a5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5e2872e246a72be8f164db81,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_af34551f63d65b5430bdedbb,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_b04171e52a7d91ef39b95043,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_029c543d399f0c75374b9240,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_5580bf15db1b0f39b1e7533a,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_af795fdd67360d3c003ec6e3,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_d22262bbb7ad2cd877ffd1d2,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_845bf012c7d6366e29fdb222,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_e8a4e65b625528f4637accf4,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_3c5ac258d4bcda6eb41260e9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c6e50837126f0b24a45027cb,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_14d443c4ee79bdfacfb2cd83,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2eb4bdd3b796220967abd748,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_bf7d64d016437dba8a683356,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_36717524a0bb557bdd8bed35,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_8272072bb3da56a9be678a95,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_3f555aa9488cb66ae8d16967,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_717431bcbf8462fbc41e73ed,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_7bd7f2d0c4a02c41bdea131f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_4bd2bec19ebd8dac0d46769f,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_1030e1a925e4cffd9822f3e2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_deeecc7174e5955b93982b54,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_074ed452618f2f48b524d8d2,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_37461aec0ab2a7f0f50c316c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_827924c1b52c054447e61a3b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f9cc2788654c7b89ca981cca,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_5e2872e246a72be8f164db81,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_d450d27d5ca6d07ac3016bca,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_1c98cfbcc09e61415b5eb6af,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_f2a9f822e60495a10dfed15b,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_28091208633054b4fd351e53,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_4440739e6f58ea59d3cb6a33,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_0f5f1e08c4a0daf43b482ded,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_fb8a2a320eff993fa5ea4c02,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_4abfd3ee564937f4d5dc6999,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2588452004b9fc2603d8b8bf,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_e32bc5876e746bedc1ce6997,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_5b0e3af68fe299d05a4434d7,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_3134e2f6b9b6ac2f52b0d205,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0eb58e886df9a1d495e6723f,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_8ff7f23864ae6135344a83f3,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_967a96a92faa0bdeac1fe3b1,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_696c084306e6a88af5f0d8b4,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_9e4f973f2a9f18e149fc4ff0,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_73055c3c1cabc28888021588,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_26a14c5a9f91233746b078b1,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_69e16bb0310a16479887a4d0,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9fe46966091e64287ff22137,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_696c084306e6a88af5f0d8b4,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_83946fdac8ed7a817effeb77,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9fb77eaca37086f6228c7abe,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_47d3c28fe03591cdff5acaee,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_192d6724295786feb021a11f,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_de2f73a249dbeb8de76368a2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_a3e55faf041673e1b009ca5c,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_2e145ae0169de783536aeba8,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_60a55dad17b66b0c4dab7960,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_f082f40c1b953556760d6f0e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_d64a495ddf28992fbd0493aa,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_30db40a46ffcdc0231b24c9a,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_ff25e90745a6de3dbc9e9e00,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9274aa7006c87765c354d9a2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_39eed1f9a671d3b8099a44d4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_01e7c956bcf668885da42147,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_2e3bd074124068cd818ae641,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_f1951d1ca64a12e0098a4710,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9b9b306993881e7db8b5d141,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_0d6ecbab99505222cd495113,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_58f90343a32603deff4880a4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2bcece3df03507b9f435cd23,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_6e75b93ef1c9a07115d237a3,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_1c98cfbcc09e61415b5eb6af,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2560bf28b2b2d32f910680fa,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7cef38569dcf7ff583e0335f,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_985ad869fa251f165f60f2be,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_30806ae2d125f070ae5cfd20,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5bc710ce1e200c11438e54cd,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9fb77eaca37086f6228c7abe,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_dd0c314e5f50dede54615559,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_30db40a46ffcdc0231b24c9a,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_af99c92d5fd9bf3221bc855b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_078ba66239d27d794c79c5da,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_4ebdbd66835d41bf4aa0f8ac,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2545eb3d037d5aadbbaa4b6c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b3900adeeed25fc95326e941,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_c37c913b89d4755bf9dca871,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_4f83ab9b772ebd78eda8b739,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_8749531d7763d8a9edd60f76,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_8fe0ed338763362e4c005de4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_8111cdbffca89c1afb56bb78,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_e30cbe1b007adb1bb2c17f21,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_7eec707b3a08e4f9b7ff5d0f,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_ec8143048748ec0131cd574d,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_9bce787cfb0cf8a269b1315e,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_1152b713a858eb20d27f87cb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_688c73613a8cdb8870825068,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b8e33669cfd204dbd7ddc6d6,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_dc9d9e81043b5c485e124e5b,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_8176963f61487a07de1fefa0,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_c9cb3b084e2b59777b34c4b6,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_bb57b4bf5da904df5da65067,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_31358be0ff48f16eb3e46913,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_5d6ff69afc4c2d24ae0223ef,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_d6195700e89da48241ad4c14,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ea73dfe4f1666895cbb25f8f,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_86971b705c693d37bee68dad,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_49fc0d5aaca09f6638d6d58c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_718957e8a177009668c18d70,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_31ef706391171807a1a092ba,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e168ec10270cc61df00c0e61,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_ee3450f966ba4b3a51b430e0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0d773c33c616d0f05dd05962,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_f9911800afbe8725a71cae23,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_013373dad439a3dd97bb54fa,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_cd33d671c5d53493d2ecf09c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e7b603faf82b32fb42a9cbff,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_16e623b12174c50e8d21f335,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9415c166d185d426fb29ea4f,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2313705f1387489cab11c25e,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_b8d674deab77a9c9d4b08786,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_1838e3fa3dd59f5f4bc10dd2,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c52add826824bd3726691950,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_fdb5a37eb12988a0af887bbf,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9c7e1f47188d5b40415d61ca,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_bf9855c0fb2d0c2cd7556404,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fd12efb5ec113fd36ad0e41d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ffb4329f4eeeb928a4761f08,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1cc04d12b04f2ac6fe9d9cce,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_68bcb8b4ea188b2f1ad11ec4,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_8cc4040353a0a45f8694ce64,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_c190717710ea5114d84b9db5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c869014f39f1a9865b6b9d95,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_eab6313e99e5078a88658619,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_e457133b62be10c5c33697e6,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_dfafe77d71e4750c2aa78781,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_1d0e783c8093776e571320d1,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_762a007e5a1705302fb68ad7,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_f0915abda8decd505188548f,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_79603515f08eddc0e30577e7,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9a4b51e36ce7ec49cf0451b0,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_93e9bdad8bb4fc0a9ece75ee,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_a8aaebf5851c9edc105fd69d,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9fe46966091e64287ff22137,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_230d7b520ad03f5fd592c17e,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_c88464e2e0012ec6e65af1bd,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_a0fa1f036a6036ec60f3cfcd,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_af8110eb5789613182abeacc,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_473235706979ae8534b07141,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_37df8e4980c90946660a8103,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_9479e25c6178bc4206db948c,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_2545eb3d037d5aadbbaa4b6c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_06373e76fd32c15de3b2d263,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_1ec8fb05b24194ecd1fcbb7b,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_ba61c8ebb7bf9504a2bcc0aa,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_fc6803426b8abb47a065a385,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d8682a95f2635491174eb1ff,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_6be800204f3f5e274b2979e2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7704a5f30812f203ee695a65,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_df913a009c11066382b5fe8a,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_61d0f16987fd6fb72fa2f5c4,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_9b88282ca847070706166f18,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_133852f2729a92edd5c48a95,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_09b8e3a726975a8ea4927ed0,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_83a3d2794ebfa4339f770d77,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_8f006a2b50f88c4118f1e8ef,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_ce25943d0cb29ba603d8aed3,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_36717524a0bb557bdd8bed35,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_bd1391b709a11a2ce2fcd3bc,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_7665ce51a2cfd1acce935122,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_87670d01a3ee3e7fa0bc6b87,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_9dd250ac83b723e2e0d93b65,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_a1863bd2b0f055a8a8479a9f,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_70c472bdee7957067141c0a3,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_39116da3e00579fc3bfa22da,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_488728ad7bd9cc9742d30641,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_2be01394014431feabb24562,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3c59aefb43732cfd936bccaa,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ba61c8ebb7bf9504a2bcc0aa,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_ddf35f072f88ac2ad7562d17,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_e7b603faf82b32fb42a9cbff,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6f566ed37079b15b92909764,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_faca127f4e4daafbc41ff69d,BITWISE_BINARY:AND,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_4e3925c2fa6159ca4c79cbce,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_a754916f6f4bc91487bfe51c,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_b910ce5c9f9ada581bcb20a0,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_daf4e32054337c168db99c37,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_9bce787cfb0cf8a269b1315e,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_68bcb8b4ea188b2f1ad11ec4,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_a0ee9a8b8ef20194c6d3bf27,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d8682a95f2635491174eb1ff,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_6275242599a68cd0b461f77d,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_ec28f4f8699cea67dc1cfc24,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2d85947c35d75afc4bf139fd,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_6349e2019ee824bc14543fc2,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_acd84f6339179c35715b287b,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_b910ce5c9f9ada581bcb20a0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_a336a5526b0dc0e1bfe8baf4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4594b15f39e77f64ed17c188,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
