language,layer,project,source_file,source_kind,compiler_node,evidence,canonical_primitive,evidence_status
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DeducedTemplateSpecializationType,def DeducedTemplateSpecializationType : TypeNode<DeducedType>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DeducedType,"def DeducedType : TypeNode<Type, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentAddressSpaceType,"def DependentAddressSpaceType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentBitIntType,"def DependentBitIntType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentNameType,"def DependentNameType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentSizedArrayType,"def DependentSizedArrayType : TypeNode<ArrayType>, AlwaysDependent;",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentSizedExtVectorType,"def DependentSizedExtVectorType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentSizedMatrixType,"def DependentSizedMatrixType : TypeNode<MatrixType>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,DependentVectorType,"def DependentVectorType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,EnumType,def EnumType : TypeNode<TagType>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ExtVectorType,def ExtVectorType : TypeNode<VectorType>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,FunctionNoProtoType,def FunctionNoProtoType : TypeNode<FunctionType>;,CLOSURE_FUNCTION,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,FunctionProtoType,def FunctionProtoType : TypeNode<FunctionType>;,CLOSURE_FUNCTION,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,FunctionType,"def FunctionType : TypeNode<Type, 1>;",CLOSURE_FUNCTION,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,HLSLAttributedResourceType,def HLSLAttributedResourceType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,HLSLInlineSpirvType,def HLSLInlineSpirvType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,IncompleteArrayType,def IncompleteArrayType : TypeNode<ArrayType>;,AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,InjectedClassNameType,"def InjectedClassNameType : TypeNode<TagType>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,LateParsedAttrType,"def LateParsedAttrType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,LValueReferenceType,def LValueReferenceType : TypeNode<ReferenceType>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,MacroQualifiedType,"def MacroQualifiedType : TypeNode<Type>, NeverCanonical;",MEMBER_ACCESS,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,MatrixType,"def MatrixType : TypeNode<Type, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,MemberPointerType,def MemberPointerType : TypeNode<Type>;,MEMBER_ACCESS,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ObjCInterfaceType,"def ObjCInterfaceType : TypeNode<ObjCObjectType>, AlwaysCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ObjCObjectPointerType,def ObjCObjectPointerType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ObjCObjectType,def ObjCObjectType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ObjCTypeParamType,"def ObjCTypeParamType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,OverflowBehaviorType,def OverflowBehaviorType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,PackExpansionType,"def PackExpansionType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,PackIndexingType,"def PackIndexingType  : TypeNode<Type>, NeverCanonicalUnlessDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ParenType,"def ParenType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,PipeType,def PipeType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,PointerType,def PointerType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,PredefinedSugarType,"def PredefinedSugarType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,RecordType,def RecordType : TypeNode<TagType>;,AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,ReferenceType,"def ReferenceType : TypeNode<Type, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,RValueReferenceType,def RValueReferenceType : TypeNode<ReferenceType>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,SubstBuiltinTemplatePackType,"def SubstBuiltinTemplatePackType : TypeNode<SubstPackType>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,SubstPackType,"def SubstPackType : TypeNode<Type, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,SubstTemplateTypeParmPackType,"def SubstTemplateTypeParmPackType : TypeNode<SubstPackType>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,SubstTemplateTypeParmType,"def SubstTemplateTypeParmType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TagType,"def TagType : TypeNode<Type, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TemplateSpecializationType,"def TemplateSpecializationType : TypeNode<Type>, NeverCanonicalUnlessDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TemplateTypeParmType,"def TemplateTypeParmType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,Type,"def Type : TypeNode<?, 1>;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TypedefType,"def TypedefType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TypeOfExprType,"def TypeOfExprType : TypeNode<Type>, NeverCanonicalUnlessDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,TypeOfType,"def TypeOfType : TypeNode<Type>, NeverCanonicalUnlessDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,UnaryTransformType,"def UnaryTransformType : TypeNode<Type>, NeverCanonicalUnlessDependent;",BINARY_UNARY_OPERATOR,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,UnresolvedUsingType,"def UnresolvedUsingType : TypeNode<Type>, AlwaysDependent;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,UsingType,"def UsingType : TypeNode<Type>, NeverCanonical;",TYPE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,VariableArrayType,def VariableArrayType : TypeNode<ArrayType>;,AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,type,LLVM/Clang,sources\c_cpp\LLVM_Clang\TypeNodes.td,clang_type_node,VectorType,def VectorType : TypeNode<Type>;,TYPE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Add,"HANDLE_BINARY_INST(14, Add  , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,AddrSpaceCast,"HANDLE_CAST_INST(52, AddrSpaceCast, AddrSpaceCastInst)  // addrspace cast",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Alloca,"HANDLE_MEMORY_INST(32, Alloca, AllocaInst)  // Stack management",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,And,"HANDLE_BINARY_INST(29, And  , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,AShr,"HANDLE_BINARY_INST(28, AShr , BinaryOperator) // Shift right (arithmetic)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,AtomicCmpXchg,"HANDLE_MEMORY_INST(37, AtomicCmpXchg , AtomicCmpXchgInst )",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,AtomicRMW,"HANDLE_MEMORY_INST(38, AtomicRMW , AtomicRMWInst )",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,BitCast,"HANDLE_CAST_INST(51, BitCast , BitCastInst )  // Type cast",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Call,"HANDLE_OTHER_INST(58, Call   , CallInst   )  // Call a function",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CallBr,"HANDLE_TERM_INST  (12, CallBr        , CallBrInst) // A call-site terminator",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CatchPad,"HANDLE_FUNCLETPAD_INST(54, CatchPad  , CatchPadInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CatchRet,"HANDLE_TERM_INST  (10, CatchRet      , CatchReturnInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CatchSwitch,"HANDLE_TERM_INST  (11, CatchSwitch   , CatchSwitchInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CleanupPad,"HANDLE_FUNCLETPAD_INST(53, CleanupPad, CleanupPadInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CleanupRet,"HANDLE_TERM_INST  ( 9, CleanupRet    , CleanupReturnInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,CondBr,"HANDLE_TERM_INST  ( 3, CondBr        , CondBrInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,ExtractElement,"HANDLE_OTHER_INST(63, ExtractElement, ExtractElementInst)// extract from vector",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,ExtractValue,"HANDLE_OTHER_INST(66, ExtractValue, ExtractValueInst)// extract from aggregate",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FAdd,"HANDLE_BINARY_INST(15, FAdd , FPBinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FCmp,"HANDLE_OTHER_INST(56, FCmp   , FCmpInst   )  // Floating point comparison instr.",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FDiv,"HANDLE_BINARY_INST(22, FDiv , FPBinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Fence,"HANDLE_MEMORY_INST(36, Fence , FenceInst )",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FMul,"HANDLE_BINARY_INST(19, FMul , FPBinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FNeg,"HANDLE_UNARY_INST(13, FNeg  , FPUnaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FPExt,"HANDLE_CAST_INST(47, FPExt   , FPExtInst   )  // Extend floating point",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FPToSI,"HANDLE_CAST_INST(43, FPToSI  , FPToSIInst  )  // floating point -> SInt",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FPToUI,"HANDLE_CAST_INST(42, FPToUI  , FPToUIInst  )  // floating point -> UInt",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FPTrunc,"HANDLE_CAST_INST(46, FPTrunc , FPTruncInst )  // Truncate floating point",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Freeze,"HANDLE_OTHER_INST(69, Freeze, FreezeInst) // Freeze instruction.",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FRem,"HANDLE_BINARY_INST(25, FRem , FPBinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,FSub,"HANDLE_BINARY_INST(17, FSub , FPBinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,GetElementPtr,"HANDLE_MEMORY_INST(35, GetElementPtr, GetElementPtrInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,ICmp,"HANDLE_OTHER_INST(55, ICmp   , ICmpInst   )  // Integer comparison instruction",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,IndirectBr,"HANDLE_TERM_INST  ( 5, IndirectBr    , IndirectBrInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,InsertElement,"HANDLE_OTHER_INST(64, InsertElement, InsertElementInst)  // insert into vector",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,InsertValue,"HANDLE_OTHER_INST(67, InsertValue, InsertValueInst)  // insert into aggregate",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,IntToPtr,"HANDLE_CAST_INST(50, IntToPtr, IntToPtrInst)  // Integer -> Pointer",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Invoke,"HANDLE_TERM_INST  ( 6, Invoke        , InvokeInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,LandingPad,"HANDLE_OTHER_INST(68, LandingPad, LandingPadInst)  // Landing pad instruction.",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Load,"HANDLE_MEMORY_INST(33, Load  , LoadInst  )  // Memory manipulation instrs",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,LShr,"HANDLE_BINARY_INST(27, LShr , BinaryOperator) // Shift right (logical)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Mul,"HANDLE_BINARY_INST(18, Mul  , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Or,"HANDLE_BINARY_INST(30, Or   , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,PHI,"HANDLE_OTHER_INST(57, PHI    , PHINode    )  // PHI node instruction",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,PtrToAddr,"HANDLE_CAST_INST(49, PtrToAddr, PtrToAddrInst) // Pointer -> Address",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,PtrToInt,"HANDLE_CAST_INST(48, PtrToInt, PtrToIntInst)  // Pointer -> Integer (bitcast)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Resume,"HANDLE_TERM_INST  ( 7, Resume        , ResumeInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Ret,"HANDLE_TERM_INST  ( 1, Ret           , ReturnInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,SDiv,"HANDLE_BINARY_INST(21, SDiv , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Select,"HANDLE_OTHER_INST(59, Select , SelectInst )  // select instruction",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,SExt,"HANDLE_CAST_INST(41, SExt    , SExtInst    )  // Sign extend integers",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Shl,"HANDLE_BINARY_INST(26, Shl  , BinaryOperator) // Shift left  (logical)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,ShuffleVector,"HANDLE_OTHER_INST(65, ShuffleVector, ShuffleVectorInst)  // shuffle two vectors.",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,SIToFP,"HANDLE_CAST_INST(45, SIToFP  , SIToFPInst  )  // SInt -> floating point",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,SRem,"HANDLE_BINARY_INST(24, SRem , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Store,"HANDLE_MEMORY_INST(34, Store , StoreInst )",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Sub,"HANDLE_BINARY_INST(16, Sub  , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Switch,"HANDLE_TERM_INST  ( 4, Switch        , SwitchInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Trunc,"HANDLE_CAST_INST(39, Trunc   , TruncInst   )  // Truncate integers",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,UDiv,"HANDLE_BINARY_INST(20, UDiv , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,UIToFP,"HANDLE_CAST_INST(44, UIToFP  , UIToFPInst  )  // UInt -> floating point",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,UncondBr,"HANDLE_TERM_INST  ( 2, UncondBr      , UncondBrInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Unreachable,"HANDLE_TERM_INST  ( 8, Unreachable   , UnreachableInst)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,URem,"HANDLE_BINARY_INST(23, URem , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,UserOp1,"HANDLE_USER_INST (60, UserOp1, Instruction)  // May be used internally in a pass",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,UserOp2,"HANDLE_USER_INST (61, UserOp2, Instruction)  // Internal to passes only",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,VAArg,"HANDLE_OTHER_INST(62, VAArg  , VAArgInst  )  // vaarg instruction",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,Xor,"HANDLE_BINARY_INST(31, Xor  , BinaryOperator)",AGGREGATE,STRUCTURALLY_EVIDENCED
cpp,ir,LLVM,sources\c_cpp\LLVM\Instruction.def,llvm_instruction,ZExt,"HANDLE_CAST_INST(40, ZExt    , ZExtInst    )  // Zero extend integers",AGGREGATE,STRUCTURALLY_EVIDENCED
