language_id,normalized_signature,known_pattern_match,observed,package_count,file_count,occurrences,ecosystems
zig,ID = ID [ NUM .. ID . ID - NUM ] ;,0,1,3,12,14,github
zig,"ID [ ID ] ,",0,1,3,9,12,github
zig,ID [ ID ] = . {,0,1,3,29,36,github
zig,ID [ ID ] = @ID ( ID ) ;,0,1,3,8,11,github
zig,ID [ ID ] = ID . ID ;,0,1,3,19,33,github
zig,ID [ ID ] = ID [ ID ] ;,0,1,3,7,9,github
zig,ID [ ID ] = STR ;,0,1,3,18,26,github
zig,"ID [ NUM .. ID ] ,",0,1,3,41,79,github
zig,"ID [ NUM .. NUM ] ,",0,1,3,9,15,github
zig,"ID [ NUM .. ] ,",0,1,3,10,17,github
zig,"ID [ NUM ] ,",0,1,3,12,35,github
zig,ID [ NUM ] = ID . ID ;,0,1,3,5,11,github
zig,ID [ NUM ] = NUM ;,0,1,3,15,105,github
zig,"NUM => NUM ,",0,1,3,10,45,github
zig,"NUM => STR ,",0,1,3,17,145,github
zig,NUM => {,0,1,3,28,134,github
zig,"STR => . ID ,",0,1,3,14,72,github
zig,"STR => ID + = NUM ,",0,1,3,7,8,github
zig,"STR => STR ,",0,1,3,5,55,github
zig,\ \ < ID >,0,1,3,11,44,github
zig,\ \ ID ( ) ;,0,1,3,5,25,github
zig,\ \ ID = { ID },0,1,3,5,9,github
zig,"\ \ ID ID ,",0,1,3,6,22,github
zig,\ \ ID ID :,0,1,3,7,12,github
zig,\ \ ID ID ID ID .,0,1,3,10,18,github
zig,\ \ ID NUM,0,1,3,7,19,github
zig,"\ \ STR : STR ,",0,1,3,6,229,github
zig,\ \ {,0,1,3,7,84,github
zig,\ \ { ID },0,1,3,13,25,github
zig,\ \ } ;,0,1,3,17,402,github
zig,"break : ID . { ID , ID } ;",0,1,3,19,33,github
zig,break : ID ID . ID (,0,1,3,11,20,github
zig,break : ID ID . ID ( ID ) ;,0,1,3,12,16,github
zig,break ID ;,0,1,3,13,16,github
zig,const ID : * ID = @ID ( @ID ( ID . ? ) ) ;,0,1,3,12,31,github
zig,const ID : * ID = ID : {,0,1,3,7,8,github
zig,const ID : ID . ID = ID : {,0,1,3,24,29,github
zig,const ID : ID =,0,1,3,23,45,github
zig,"const ID : ID = . { . ID = ID , . ID = ID } ;",0,1,3,11,12,github
zig,const ID : ID = . { . ID = NUM } ;,0,1,3,9,14,github
zig,const ID : ID = @ID ( ID ) ;,0,1,3,64,143,github
zig,const ID : ID = ID . ID . ID ;,0,1,3,6,15,github
zig,const ID : ID = ID ;,0,1,3,14,28,github
zig,const ID : [ ] const ID = & . {,0,1,3,16,18,github
zig,const ID : [ ] const ID = ID : {,0,1,3,21,23,github
zig,const ID : [ ] const [ ] const ID = & . {,0,1,3,13,20,github
zig,const ID = & ID . ID . ? ;,0,1,3,13,24,github
zig,const ID = & ID . ID . ID [ ID ] ;,0,1,3,13,24,github
zig,const ID = & ID [ ID ] ;,0,1,3,16,27,github
zig,const ID = @ID (,0,1,3,47,84,github
zig,const ID = @ID ( ID ) . @ STR . ID ;,0,1,3,23,28,github
zig,"const ID = @ID ( ID , ID ) ;",0,1,3,33,57,github
zig,"const ID = @ID ( ID , NUM ) ;",0,1,3,10,15,github
zig,const ID = @ID ( ID . ID ) ;,0,1,3,23,48,github
zig,"const ID = @ID ( ID . ID . ID , ID . ID . ID ) ;",0,1,3,7,13,github
zig,const ID = ID (,0,1,3,53,119,github
zig,const ID = ID ( ) ;,0,1,3,20,31,github
zig,"const ID = ID ( ID , ID , ID ) ;",0,1,3,16,44,github
zig,"const ID = ID ( ID , ID . ID ) ;",0,1,3,8,13,github
zig,const ID = ID + ID . ID ;,0,1,3,12,21,github
zig,const ID = ID . * ;,0,1,3,14,21,github
zig,const ID = ID . @ STR ;,0,1,3,9,19,github
zig,const ID = ID . ID != null ;,0,1,3,7,11,github
zig,const ID = ID . ID ( ) . ID ( ) ;,0,1,3,18,47,github
zig,const ID = ID . ID ( @ID ( ID ) ) ;,0,1,3,14,20,github
zig,"const ID = ID . ID ( ID , ID . ID . ID ) ;",0,1,3,5,7,github
zig,"const ID = ID . ID ( ID , NUM ) ;",0,1,3,12,47,github
zig,const ID = ID . ID ( ID . ID ) . ? ;,0,1,3,13,33,github
zig,"const ID = ID . ID ( ID . ID , ID . ID ) ;",0,1,3,17,28,github
zig,const ID = ID . ID ( ID . ID . ID . ID ) ;,0,1,3,6,18,github
zig,"const ID = ID . ID ( STR , . {",0,1,3,17,30,github
zig,const ID = ID . ID + NUM ;,0,1,3,15,19,github
zig,const ID = ID . ID - NUM ;,0,1,3,17,24,github
zig,const ID = ID . ID . * ;,0,1,3,26,50,github
zig,const ID = ID . ID . ID ( & ID ) ;,0,1,3,6,8,github
zig,const ID = ID . ID . ID ( ) . ID ;,0,1,3,10,12,github
zig,const ID = ID . ID . ID ( @ID ( ID ) ) ;,0,1,3,12,20,github
zig,"const ID = ID . ID . ID ( ID , . ID ) ;",0,1,3,7,8,github
zig,const ID = ID . ID . ID . ID ( ) . ? ;,0,1,3,7,16,github
zig,const ID = ID . ID . ID [ ID ] ;,0,1,3,22,36,github
zig,const ID = ID . ID . ID [ NUM ] ;,0,1,3,13,21,github
zig,const ID = ID . ID [ NUM .. ID . ID ] ;,0,1,3,15,23,github
zig,const ID = ID . ID {,0,1,3,22,50,github
zig,const ID = ID [ ID + NUM .. ] ;,0,1,3,22,27,github
zig,const ID = ID [ ID - NUM ] ;,0,1,3,9,12,github
zig,const ID = ID [ ID . ID - NUM ] ;,0,1,3,11,14,github
zig,const ID = ID [ ID .. ID ] ;,0,1,3,18,27,github
zig,const ID = ID [ NUM .. ] ;,0,1,3,15,27,github
zig,const ID = NUM * NUM ;,0,1,3,17,21,github
zig,const ID = [ ID ] ID {,0,1,3,44,68,github
zig,const ID = [ ID ] [ ] const ID {,0,1,3,43,56,github
zig,const ID = error {,0,1,3,15,18,github
zig,"else => . ID ,",0,1,3,27,43,github
zig,"else => @ID ( STR ) ,",0,1,3,45,85,github
zig,"else => ID . ID ,",0,1,3,12,13,github
zig,else => ID : {,0,1,3,7,9,github
zig,"else => STR ,",0,1,3,18,27,github
zig,"else => return ,",0,1,3,18,25,github
zig,"else => return null ,",0,1,3,20,53,github
zig,else ID : {,0,1,3,9,9,github
zig,error . ID => ID : {,0,1,3,12,12,github
zig,"error . ID => STR ,",0,1,3,9,43,github
zig,"error . ID => continue ,",0,1,3,7,10,github
zig,"error . ID => return . ID ,",0,1,3,7,14,github
zig,"error . ID => return ID ,",0,1,3,19,25,github
zig,for (,0,1,3,26,48,github
zig,if ( ! ID . ID ( ) ) return ;,0,1,3,11,20,github
zig,if ( ! ID . ID ( ID ) ) {,0,1,3,36,56,github
zig,if ( ! ID . ID ) return ;,0,1,3,16,22,github
zig,if ( ! ID . ID . ID ( ) ) {,0,1,3,21,26,github
zig,"if ( ! ID . ID . ID ( ID , ID , ID ) ) {",0,1,3,11,13,github
zig,"if ( ! ID . ID . ID ( ID , ID , STR ) ) {",0,1,3,14,17,github
zig,if ( ID (,0,1,3,7,11,github
zig,if ( ID ( ID ) ) {,0,1,3,38,69,github
zig,if ( ID ),0,1,3,10,16,github
zig,if ( ID ) continue ;,0,1,3,14,21,github
zig,if ( ID . ID != . ID ) return null ;,0,1,3,6,13,github
zig,if ( ID . ID != ID ) {,0,1,3,30,44,github
zig,if ( ID . ID != ID . ID ) return ID ;,0,1,3,15,56,github
zig,if ( ID . ID != null ) return ;,0,1,3,8,9,github
zig,if ( ID . ID ( ) ) return ID ;,0,1,3,10,14,github
zig,if ( ID . ID ( ) == . ID ) {,0,1,3,12,17,github
zig,if ( ID . ID ( . ID ) ) {,0,1,3,5,21,github
zig,if ( ID . ID ( ID ) ) continue ;,0,1,3,8,11,github
zig,if ( ID . ID ) return ID ;,0,1,3,21,28,github
zig,if ( ID . ID . ID != NUM ) {,0,1,3,15,26,github
zig,if ( ID . ID . ID ( ) == NUM ) {,0,1,3,10,12,github
zig,"if ( ID . ID . ID ( ID , ID , ID ) ) return ID ;",0,1,3,11,17,github
zig,"if ( ID . ID . ID ( ID , ID , ID . ID ) ) {",0,1,3,14,21,github
zig,"if ( ID . ID . ID ( ID , ID . ID , ID ) ) {",0,1,3,19,26,github
zig,"if ( ID . ID . ID ( ID , ID . ID , STR ) ) {",0,1,3,19,32,github
zig,"if ( ID . ID . ID ( ID , STR , ID ) ) {",0,1,3,4,20,github
zig,if ( ID . ID . ID . ID != . ID ) {,0,1,3,17,17,github
zig,if ( ID . ID . ID . ID ( ) ) {,0,1,3,15,23,github
zig,if ( ID . ID . ID == ID ) {,0,1,3,19,23,github
zig,if ( ID . ID . ID == ID . ID . ID ) {,0,1,3,7,17,github
zig,if ( ID . ID . ID == NUM ) return null ;,0,1,3,11,12,github
zig,if ( ID . ID . ID > NUM ) {,0,1,3,47,63,github
zig,if ( ID . ID == . ID ) return ;,0,1,3,10,14,github
zig,if ( ID . ID == . ID ) return ID ;,0,1,3,6,14,github
zig,if ( ID . ID == . ID and,0,1,3,17,18,github
zig,if ( ID . ID == NUM ) return ID ;,0,1,3,26,39,github
zig,if ( ID . ID == NUM ) return error . ID ;,0,1,3,21,36,github
zig,if ( ID . ID > ID ) {,0,1,3,15,20,github
zig,if ( ID . ID > ID . ID ) {,0,1,3,19,30,github
zig,if ( ID . ID >= ID . ID ) {,0,1,3,15,16,github
zig,if ( ID == . ID or ID == . ID ) {,0,1,3,13,23,github
zig,if ( ID == ID ) break ;,0,1,3,12,18,github
zig,if ( ID == ID ) return . ID ;,0,1,3,4,13,github
zig,if ( ID == ID . ID ) break ;,0,1,3,8,11,github
zig,if ( ID == NUM ) return ;,0,1,3,18,23,github
zig,if ( ID == NUM ) return ID ;,0,1,3,18,23,github
zig,if ( ID > ID . ID ) {,0,1,3,19,22,github
zig,if ( ID > NUM ) return error . ID ;,0,1,3,8,12,github
zig,if ( ID >= ID ) {,0,1,3,24,30,github
zig,if ( ID >= ID . ID ) break ;,0,1,3,15,16,github
zig,if ( ID >= ID . ID ) return null ;,0,1,3,8,13,github
zig,if ( ID >= NUM ) {,0,1,3,17,28,github
zig,"inline . ID ,",0,1,3,16,33,github
zig,pub const ID : ID = . {,0,1,3,34,45,github
zig,pub const ID =,0,1,3,19,32,github
zig,pub const ID = @ID ( ) ;,0,1,3,29,29,github
zig,pub const ID = ID ( ID ) ;,0,1,3,15,24,github
zig,pub const ID = ID : {,0,1,3,31,42,github
zig,pub const ID = STR ;,0,1,3,346,486,github
zig,pub const error = error {,0,1,3,31,31,github
zig,pub const error = error { ID } ;,0,1,3,10,10,github
zig,return & ID . ID ;,0,1,3,37,79,github
zig,return @ID (,0,1,3,26,41,github
zig,return @ID ( @ID ( ID ) ) ;,0,1,3,9,15,github
zig,"return @ID ( ID , @ID ( ID ) ) ;",0,1,3,11,15,github
zig,return @ID ( ID . ID ) ;,0,1,3,37,52,github
zig,"return ID ( ID , ID , ID ) ;",0,1,3,37,60,github
zig,return ID . ID ( ) . ID ( ) ;,0,1,3,117,124,github
zig,return ID . ID ( . ID ) ;,0,1,3,7,18,github
zig,return ID . ID ( . {,0,1,3,34,62,github
zig,return ID . ID [ NUM .. ID . ID ] ;,0,1,3,19,24,github
zig,return ID == ID ;,0,1,3,13,20,github
zig,return ID [ NUM .. ID ] ;,0,1,3,41,84,github
zig,return ID {,0,1,3,55,76,github
zig,var ID : ? * ID . ID = null ;,0,1,3,15,21,github
zig,var ID : ? * ID = null ;,0,1,3,28,48,github
zig,var ID : ID . ID ( * ID ) = . ID ;,0,1,3,20,34,github
zig,var ID : ID . ID ( ID . ID ) = . ID ;,0,1,3,23,34,github
zig,var ID : ID . ID ( [ ] const ID ) = . ID ;,0,1,3,51,62,github
zig,var ID : ID . ID . ID . ID = . ID ( ID ) ;,0,1,3,52,261,github
zig,var ID : ID . ID . ID . ID = . ID ( ID . ID ) ;,0,1,3,47,249,github
zig,var ID : ID . ID . ID = . ID ( ID ) ;,0,1,3,47,65,github
zig,var ID : ID . ID . ID = . ID ( ID . ID ) ;,0,1,3,19,79,github
zig,var ID : ID . ID . ID = . ID ( ID . ID . ID ) ;,0,1,3,14,52,github
zig,var ID : ID . ID . ID = . ID ;,0,1,3,28,62,github
zig,var ID : ID . ID . ID = . { } ;,0,1,3,24,33,github
zig,var ID : ID = . ID ( ID ) ;,0,1,3,20,33,github
zig,var ID : ID = . { . ID = NUM } ;,0,1,3,9,41,github
zig,var ID : ID = @ID ( ID ) ;,0,1,3,9,10,github
zig,var ID : ID = ID . ID . ID ( ID ) ;,0,1,3,12,22,github
zig,var ID : [ NUM ] ID = @ID ( NUM ) ;,0,1,3,18,38,github
zig,var ID = ID . ID (,0,1,3,23,55,github
zig,"var ID = ID . ID ( ID , ID ) ;",0,1,3,11,20,github
zig,var ID = ID . ID ( ID . ID ) ;,0,1,3,28,203,github
zig,var ID = ID . ID . ID ( . ID ) ;,0,1,3,10,34,github
zig,var ID = ID . ID . ID ( ID . ID ) ;,0,1,3,31,54,github
zig,var ID = ID . ID . ID . ID ( ) ;,0,1,3,17,20,github
zig,var ID = ID . ID . ID . ID ( ID ) ;,0,1,3,31,40,github
zig,var ID = ID . ID . ID . ID ( ID . ID ) ;,0,1,3,31,105,github
zig,var ID = ID . ID {,0,1,3,12,20,github
zig,var ID = ID { } ;,0,1,3,21,34,github
zig,while ( ID < ID ) {,0,1,3,20,22,github
zig,while ( ID < NUM ) : ( ID + = NUM ) {,0,1,3,18,58,github
zig,while ( ID > NUM ) : ( ID - = NUM ) {,0,1,3,7,10,github
zig,while ( ID > NUM ) {,0,1,3,38,48,github
zig,} ) {,0,1,3,11,14,github
zig,"} , . { . ID = ID } ) ;",0,1,3,17,56,github
zig,"} , . { } ) ;",0,1,3,11,76,github
zig,} . ID ) ;,0,1,3,27,44,github
zig,"} . ID ,",0,1,3,36,83,github
zig,"} = . { } ,",0,1,3,17,24,github
zig,} else if ( ID . ID ) {,0,1,3,8,8,github
zig,"} else if ( ID . ID . ID ( ID , ID , STR ) ) {",0,1,3,23,63,github
zig,"} } } ,",0,1,3,5,25,github
zig,! ID . ID ( ) and,0,1,2,2,9,github
zig,"& . { . ID , . ID } ,",0,1,2,2,2,github
zig,"& . { ID } ,",0,1,2,7,12,github
zig,"& . { NUM , NUM , NUM , NUM } ,",0,1,2,3,8,github
zig,"& . { NUM } ,",0,1,2,5,7,github
zig,& . { } ;,0,1,2,4,6,github
zig,"& ID . ID . ID ( @ID ( ID , NUM ) ) ,",0,1,2,2,4,github
zig,) ! ID . ID . ID {,0,1,2,2,5,github
zig,) ! [ ] const ID {,0,1,2,16,20,github
zig,) != ID . ID ) {,0,1,2,3,14,github
zig,) != null ;,0,1,2,5,11,github
zig,) ? * ID . ID {,0,1,2,7,8,github
zig,) ? * ID {,0,1,2,8,9,github
zig,) ID * ID {,0,1,2,2,3,github
zig,) ID [ ] const ID {,0,1,2,7,13,github
zig,) [ ] const ID {,0,1,2,8,14,github
zig,) ] ;,0,1,2,6,7,github
zig,") error { ID , ID } ! ID {",0,1,2,11,23,github
zig,") } ,",0,1,2,8,11,github
zig,", . { . ID = ID , . ID = ID } ) ;",0,1,2,2,5,github
zig,", . { ID . ID } ) ;",0,1,2,3,3,github
zig,", . { ID } ) ;",0,1,2,3,3,github
zig,", . { } ) ;",0,1,2,17,49,github
zig,". @ STR = ID . @ STR ,",0,1,2,2,16,github
zig,". @ STR = STR ,",0,1,2,4,16,github
zig,". @ STR => . ID ,",0,1,2,7,38,github
zig,". ID , . ID , . ID , . ID , . ID , . ID => ID ,",0,1,2,6,7,github
zig,". ID , . ID , . ID , . ID , . ID => ID ,",0,1,2,5,6,github
zig,". ID , . ID , . ID , . ID , . ID => {",0,1,2,4,4,github
zig,". ID , . ID , . ID , . ID => ID ,",0,1,2,7,13,github
zig,". ID , . ID , . ID , . ID => {",0,1,2,5,5,github
zig,". ID , . ID , . ID => ID . ID . ID ,",0,1,2,2,2,github
zig,". ID , . ID , . ID => unreachable ,",0,1,2,3,6,github
zig,". ID , . ID => ID . ID ( ) ,",0,1,2,3,8,github
zig,". ID , . ID => ID . ID ,",0,1,2,9,13,github
zig,". ID , . ID => ID : {",0,1,2,6,9,github
zig,". ID , . ID => ID = ID ,",0,1,2,3,3,github
zig,". ID , . ID => STR ,",0,1,2,8,11,github
zig,". ID , . ID => continue ,",0,1,2,7,13,github
zig,". ID , . ID => error . ID ,",0,1,2,4,15,github
zig,". ID , . ID => null ,",0,1,2,8,10,github
zig,". ID , . ID => return ID ,",0,1,2,7,9,github
zig,". ID , . ID => return null ,",0,1,2,3,7,github
zig,". ID = & . { . ID } ,",0,1,2,2,14,github
zig,". ID = & . { STR , STR , STR } ,",0,1,2,4,9,github
zig,". ID = & . { STR , STR } ,",0,1,2,4,14,github
zig,. ID = . ID ( . {,0,1,2,5,5,github
zig,". ID = . { . ID = & ID } ,",0,1,2,8,26,github
zig,". ID = . { . ID = . { . ID = ID , . ID = ID } } ,",0,1,2,2,5,github
zig,". ID = . { . ID = . { . ID = ID . ID } } ,",0,1,2,2,2,github
zig,". ID = . { . ID = . { } } ,",0,1,2,2,8,github
zig,". ID = . { . ID = ID , . ID = NUM } ,",0,1,2,3,10,github
zig,". ID = . { . ID = NUM , . ID = NUM , . ID = NUM } ,",0,1,2,4,18,github
zig,". ID = . { . ID = null } ,",0,1,2,10,16,github
zig,". ID = . { . ID = { } } ,",0,1,2,10,81,github
zig,". ID = . { NUM , NUM } ,",0,1,2,5,17,github
zig,. ID = @ID (,0,1,2,14,21,github
zig,". ID = @ID ( ID , ID . ID ) ,",0,1,2,5,6,github
zig,". ID = @ID ( ID . ID ( ) ) ,",0,1,2,3,7,github
zig,". ID = @ID ( ID . ID . ID ( ) ) ,",0,1,2,4,6,github
zig,". ID = @ID ( ID . ID . ID . ID . ID ) ,",0,1,2,4,10,github
zig,". ID = ID . ID != null ,",0,1,2,4,24,github
zig,". ID = ID . ID . ? ,",0,1,2,12,29,github
zig,". ID = ID . ID . ID ( ) . ? ,",0,1,2,2,5,github
zig,". ID = ID [ ID ] . ID ,",0,1,2,4,13,github
zig,". ID = ID [ NUM .. ID ] ,",0,1,2,8,9,github
zig,. ID = ID {,0,1,2,7,29,github
zig,". ID = error . ID ,",0,1,2,5,12,github
zig,. ID = if ( ID ),0,1,2,3,6,github
zig,". ID = if ( ID ) STR else STR ,",0,1,2,3,9,github
zig,". ID = { } ,",0,1,2,4,10,github
zig,". ID => @ID ( ID ) ,",0,1,2,5,11,github
zig,". ID => @ID ( ID . ID , @ID ( ID ) ) ,",0,1,2,2,7,github
zig,". ID => @ID ( STR ) ,",0,1,2,17,27,github
zig,". ID => @ID ( STR ) . ID ,",0,1,2,2,7,github
zig,". ID => ID ( ID , ID , ID ) ,",0,1,2,2,3,github
zig,". ID => ID + = NUM ,",0,1,2,8,14,github
zig,". ID => ID . ID ( . ID ) ,",0,1,2,4,10,github
zig,". ID => ID . ID . ? ,",0,1,2,2,3,github
zig,". ID => ID . ID . ID ( ) ,",0,1,2,7,17,github
zig,". ID => ID . ID . ID . ID ,",0,1,2,4,7,github
zig,". ID => NUM * NUM * NUM ,",0,1,2,4,7,github
zig,. ID => STR ++,0,1,2,2,6,github
zig,". ID => break : ID ,",0,1,2,9,9,github
zig,". ID => return @ID ( ID ) ,",0,1,2,5,19,github
zig,". ID => return ID . ID ( ) ,",0,1,2,5,9,github
zig,". ID => return ID . ID ,",0,1,2,3,6,github
zig,". ID => return NUM ,",0,1,2,4,5,github
zig,". ID => return STR ,",0,1,2,10,41,github
zig,". enum ,",0,1,2,2,2,github
zig,". { . ID = . ID , . ID = . ID } ,",0,1,2,2,18,github
zig,". { . ID = . ID , . ID = ID } ,",0,1,2,5,9,github
zig,". { . ID = . { . ID = ID , . ID = . ID } } ,",0,1,2,2,9,github
zig,". { . ID = . { . ID = ID } } ,",0,1,2,3,3,github
zig,". { . ID = ID , . ID = ID } ,",0,1,2,25,44,github
zig,". { . ID = ID , . ID = NUM } ,",0,1,2,3,13,github
zig,". { . ID = ID . ID , . ID = STR } ,",0,1,2,2,19,github
zig,". { . ID = ID . ID . ID , . ID = ID . ID } ,",0,1,2,2,5,github
zig,. { . ID = ID },0,1,2,7,9,github
zig,". { . ID = NUM , . ID = NUM , . ID = NUM , . ID = NUM } ,",0,1,2,3,45,github
zig,". { . ID = NUM , . ID = NUM , . ID = NUM } ,",0,1,2,5,41,github
zig,". { . ID = STR , . ID =",0,1,2,2,24,github
zig,". { . ID = STR , . ID = . { . ID = NUM , . ID = NUM , . ID = NUM } } ,",0,1,2,2,20,github
zig,". { . ID = STR , . ID = NUM } ,",0,1,2,6,40,github
zig,". { . ID = STR , . ID = STR , . ID = STR } ,",0,1,2,6,30,github
zig,". { . ID = null } ,",0,1,2,3,8,github
zig,". { . ID = { } } ,",0,1,2,7,56,github
zig,". { @ID ( ID ) } ,",0,1,2,7,10,github
zig,". { ID , ID , ID , ID } ,",0,1,2,4,37,github
zig,". { ID , ID , ID . ID } ,",0,1,2,3,6,github
zig,". { ID , ID , ID } ,",0,1,2,9,68,github
zig,". { ID , ID . ID , ID } ,",0,1,2,4,4,github
zig,". { ID , ID . ID } ,",0,1,2,6,8,github
zig,". { ID . ID , ID . ID , ID . ID } ,",0,1,2,7,10,github
zig,". { ID . ID , STR } ,",0,1,2,7,102,github
zig,". { ID . ID . ID } ,",0,1,2,5,6,github
zig,". { STR , ID . ID } ,",0,1,2,3,33,github
zig,". { STR , ID } ,",0,1,2,4,37,github
zig,=> . {,0,1,2,2,277,github
zig,"=> @ID ( ID ) ,",0,1,2,2,6,github
zig,"=> @ID ( STR ) ,",0,1,2,3,7,github
zig,"=> ID . ID ( ID ) ,",0,1,2,2,3,github
zig,"=> ID . ID ( ID , ID ) ,",0,1,2,2,3,github
zig,"=> ID . ID . ID ,",0,1,2,2,5,github
zig,=> ID : {,0,1,2,6,11,github
zig,"=> STR ,",0,1,2,2,21,github
zig,"=> error . ID ,",0,1,2,4,6,github
zig,"=> return ,",0,1,2,4,4,github
zig,"? * ID ,",0,1,2,30,61,github
zig,"? * ID . ID ,",0,1,2,10,22,github
zig,"@ STR = NUM ,",0,1,2,4,8,github
zig,"@ID ( & ID ) ,",0,1,2,14,35,github
zig,"@ID ( @ID ( ID ) ) ,",0,1,2,23,35,github
zig,@ID ( @ID ( ID ) ++ STR ) ;,0,1,2,5,5,github
zig,@ID ( ID ),0,1,2,2,6,github
zig,"@ID ( ID , @ID ( ID . ID ) ) / NUM ,",0,1,2,4,24,github
zig,"@ID ( ID , ID ) ,",0,1,2,10,13,github
zig,"@ID ( ID , ID . ID ) ,",0,1,2,17,29,github
zig,"@ID ( ID , ID . ID ) = @ID ( ID , ID . ID ) ;",0,1,2,3,3,github
zig,"@ID ( ID , ID . ID . ID ) ,",0,1,2,6,10,github
zig,"@ID ( ID , ID . ID [ NUM .. ID ] ) ;",0,1,2,2,2,github
zig,"@ID ( ID , NUM ) ,",0,1,2,28,84,github
zig,"@ID ( ID , STR ) ;",0,1,2,4,5,github
zig,"@ID ( ID , null ) ;",0,1,2,7,11,github
zig,@ID ( ID . ID ) ;,0,1,2,3,4,github
zig,"@ID ( ID . ID , ID . ID ) ;",0,1,2,5,7,github
zig,"@ID ( ID . ID , NUM ) ;",0,1,2,8,10,github
zig,@ID ( ID . ID . ID (,0,1,2,4,4,github
zig,"@ID ( ID . ID [ NUM .. ID . ID ] , ID ) ;",0,1,2,8,9,github
zig,"@ID ( ID [ ID .. ] [ NUM .. ID . ID ] , ID ) ;",0,1,2,7,10,github
zig,"@ID ( ID [ NUM .. ID . ID ] , ID ) ;",0,1,2,24,41,github
zig,"@ID ( ID [ NUM .. ID ] , ID [ NUM .. ID ] ) ;",0,1,2,10,14,github
zig,"@ID ( STR ) ,",0,1,2,12,388,github
zig,@ID ( STR ) . ID . ID ( @ID ( ) ) ;,0,1,2,46,46,github
zig,@ID ( STR ++ @ID ( ID ) ) ;,0,1,2,10,18,github
zig,@ID ( STR ++ ID ) ;,0,1,2,7,16,github
zig,@ID ( STR ++ ID . ID ) ;,0,1,2,7,15,github
zig,ID ( ! ID . ID ( ) ) ;,0,1,2,14,60,github
zig,ID ( ! ID . ID ) ;,0,1,2,49,175,github
zig,ID ( ! ID . ID . ID ( ) ) ;,0,1,2,6,17,github
zig,ID ( @ID ( ID ) == @ID ( ID ) ) ;,0,1,2,15,25,github
zig,ID ( @ID ( ID ) == NUM ) ;,0,1,2,16,50,github
zig,ID ( ID != ID ) ;,0,1,2,16,29,github
zig,ID ( ID != null ) ;,0,1,2,24,65,github
zig,"ID ( ID , . {",0,1,2,3,15,github
zig,ID ( ID . ID != . ID ) ;,0,1,2,27,83,github
zig,ID ( ID . ID != NUM ) ;,0,1,2,17,54,github
zig,ID ( ID . ID . ? == ID ) ;,0,1,2,2,5,github
zig,ID ( ID . ID . ID == null ) ;,0,1,2,13,27,github
zig,"ID ( STR , . {",0,1,2,3,6,github
zig,ID ( null ) ;,0,1,2,8,10,github
zig,"ID . * = . { . ID = ID . ID , . ID = ID . ID } ;",0,1,2,3,7,github
zig,ID . * = ID {,0,1,2,7,8,github
zig,"ID . ? ,",0,1,2,8,18,github
zig,"ID . ?. ID ,",0,1,2,2,6,github
zig,"ID . ID ( ) . ? ,",0,1,2,5,9,github
zig,"ID . ID ( . ID , & . {",0,1,2,4,12,github
zig,"ID . ID ( . ID , STR , . {",0,1,2,37,117,github
zig,"ID . ID ( . ID , STR , . { ID } ) ;",0,1,2,3,5,github
zig,ID . ID ( . { . ID = . { . ID = NUM } } ) ;,0,1,2,3,10,github
zig,"ID . ID ( . { . ID = ID , . ID = ID } ) ;",0,1,2,4,5,github
zig,ID . ID ( . { . ID = NUM } ) ;,0,1,2,3,29,github
zig,ID . ID ( @ID ( ID ) ) ;,0,1,2,19,25,github
zig,ID . ID ( @ID ( ID . ID ) ) ;,0,1,2,5,12,github
zig,"ID . ID ( ID ) . ? ,",0,1,2,5,10,github
zig,"ID . ID ( ID , & . {",0,1,2,3,9,github
zig,"ID . ID ( ID , null ) ;",0,1,2,5,9,github
zig,"ID . ID ( ID , { } ) ;",0,1,2,3,4,github
zig,ID . ID ( ID [ ID .. ] ) ;,0,1,2,7,9,github
zig,ID . ID ( ID [ ID ] ) ;,0,1,2,4,7,github
zig,"ID . ID ( STR , . { . ID = STR } ) ;",0,1,2,3,4,github
zig,"ID . ID ( STR , . { @ID ( ID ) } ) ;",0,1,2,18,30,github
zig,"ID . ID ( STR , . { ID , ID , ID } ) ;",0,1,2,3,11,github
zig,"ID . ID ( STR , . { ID . ID . ID } ) ;",0,1,2,8,11,github
zig,ID . ID ( null ) ;,0,1,2,17,35,github
zig,ID . ID . * = . {,0,1,2,19,192,github
zig,ID . ID . * = . { } ;,0,1,2,3,8,github
zig,ID . ID . ?. ID ( ID ) ;,0,1,2,4,9,github
zig,ID . ID . ID ( ) and,0,1,2,3,4,github
zig,ID . ID . ID ( @ID ( ) ) ;,0,1,2,8,8,github
zig,ID . ID . ID ( @ID ( ID ) ) ;,0,1,2,7,11,github
zig,"ID . ID . ID ( ID , ID , { } , ID . ID ) ;",0,1,2,3,6,github
zig,"ID . ID . ID ( ID , ID . ID , STR ) or",0,1,2,4,5,github
zig,"ID . ID . ID ( ID . ID , . {",0,1,2,7,8,github
zig,ID . ID . ID ( ID . ID . ID != null ) ;,0,1,2,4,10,github
zig,ID . ID . ID ( ID . ID == null ) ;,0,1,2,9,13,github
zig,ID . ID . ID ( ID [ NUM .. ID ] ) ;,0,1,2,6,6,github
zig,"ID . ID . ID ( STR , . { ID , @ID ( ID ) } ) ;",0,1,2,5,10,github
